FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01021,-1.64E-10,-0.000110081,-0.000128537,-0.002242031,-4.32E-08,0.000220318,0.000229511,0.00039533,0.000928249,9.79E-05,8.43E-05,0.000192575,0.00033452,0.000410865,0.000305395,7.56E-05,0.000277117,0.000122823,0.000148049,0.000157501,0.000494547,0.000320855,,,,
01023,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,0.006179072,0.004872863,-1.56E-08,-1.17E-08,-9.56E-09,-8.06E-09,0.000170264,0.00101527,0.000244461,-7.32E-09,0.000324675,-8.23E-09,0.000705649,-5.94E-09,-5.06E-09,-3.68E-09,0.000389729,-3.84E-09,,,,
01025,-1.64E-10,-0.000110081,-0.000128537,-0.002281474,0.000223009,0.001089446,0.000954783,0.000818828,0.000334283,0.00010285,0.000101924,0.00020785,0.000520833,0.00073089,0.000984003,0.000120576,0.000217247,-5.94E-09,0.00097083,0.000832663,0.000704832,0.000233067,,,,
01027,-1.64E-10,-0.000110081,-0.000128537,-0.00226822,0.00017511,-2.51E-08,0.000571408,0.000137928,0.000421298,0.000255212,0.000518349,0.000305465,0.000533094,0.000203942,-8.18E-09,0.000187659,0.000175523,0.000678433,-5.06E-09,0.000136146,0.000294767,9.06E-05,,,,
01029,-1.64E-10,-0.000110081,-0.000128537,-0.002264113,-4.32E-08,-2.51E-08,-1.56E-08,0.000487986,-9.56E-09,0.000300654,0.00018781,5.20E-05,0.000344402,0.000478088,0.000154413,-8.23E-09,0.000159233,0.000305996,0.000696248,0.000118927,0.000305111,0.000303311,,,,
01031,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,5.01E-05,7.91E-05,0.000159512,7.75E-05,-9.56E-09,0.000117757,4.92E-05,0.000184457,0.000319193,0.000436506,0.000202967,0.000148116,0.000315369,0.000664338,0.000444096,0.000533433,0.000537088,0.000175815,,,,
01033,-1.64E-10,-0.000110081,-0.000128537,-0.002254505,-4.32E-08,0.000299162,0.000407686,0.000536091,0.000185707,0.000168907,0.000146581,0.00017622,0.000480176,0.000251048,0.000229292,0.000261946,0.000179395,0.000332369,0.000263101,0.00050828,0.000555937,0.000263842,,,,
01035,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,4.66E-05,0.000355664,0.000193875,3.60E-05,-9.56E-09,4.37E-05,1.14E-05,2.22E-05,5.19E-05,1.35E-05,4.58E-05,5.27E-05,9.47E-05,-5.94E-09,0.000190788,0.000109752,0.000175565,0.000116409,,,,
01037,-1.64E-10,-0.000110081,-0.000128537,-0.002240967,-4.32E-08,-2.51E-08,7.37E-05,5.73E-05,-9.56E-09,-8.06E-09,1.82E-05,3.60E-05,0.000170778,8.52E-05,3.69E-05,0.000165675,7.45E-05,-5.94E-09,-5.06E-09,0.000116618,8.92E-05,0.000149113,,,,
01039,-1.64E-10,-0.000110081,-0.000128537,-0.002247502,-4.32E-08,0.000879256,0.001390063,0.000370669,0.000153838,9.02E-05,9.51E-05,9.42E-05,0.000839207,0.000532851,0.000237017,0.000269881,0.000284462,0.000831849,0.000191602,0.001702082,0.000589467,0.000358293,,,,
01041,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,0.000396361,-2.51E-08,0.000132392,0.002278337,0.000504532,-8.06E-09,-6.81E-09,0.000126175,0.000297291,0.000221974,0.000185038,-8.23E-09,-6.72E-09,-5.94E-09,0.000251727,0.000288852,0.000351797,0.000135739,,,,
01043,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,0.000141656,0.000252797,7.00E-05,0.000142253,7.25E-05,0.000129503,0.000181531,0.000416484,0.000290267,7.55E-05,0.000116644,0.000150268,0.000167777,0.000258351,0.000335209,0.000412642,0.000251181,,,,
01045,-1.64E-10,-0.000110081,-0.000128537,-0.002222462,-4.32E-08,-2.51E-08,0.000566399,0.000471579,0.000145796,0.000114911,1.44E-05,3.99E-05,0.000194607,7.88E-05,3.07E-05,3.61E-05,9.58E-05,0.00017148,-5.06E-09,0.000453835,0.000366967,0.000107556,,,,
01047,-1.64E-10,-0.000110081,-0.000128537,-0.002379724,-4.32E-08,0.001833523,0.003701636,0.000361144,0.000188565,0.000118012,0.000292078,0.000423506,0.003034514,0.002064852,0.000851164,0.0002726,0.000982675,0.002221242,0.002053562,0.000915752,0.001468777,0.001128846,,,,
01049,-1.64E-10,-0.000110081,-0.000128537,-0.002250997,5.13E-05,0.000164864,0.000387055,0.0001562,0.000196393,0.000218651,7.46E-05,0.000212422,0.000718653,0.000559563,0.0001025,0.000175245,0.00015298,0.000194456,0.000225551,0.000698638,0.000495977,0.000276556,,,,
