FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01021,-0.124395277,-1.67E-06,-0.005717584,0.000147246,0.000137066,0.000282942,0.00055272,0.000575661,0.000423078,0.000157937,7.28E-05,0.000153377,0.000150201,0.000148827,0.00013101,0.000155051,0.000297764,0.000157946,0.000362369,0.000289603,0.000191897,0.000104148,,,,
01023,-0.124395277,-1.67E-06,-0.005719888,0.001340689,0.003346421,0.00108137,0.001007542,0.000543727,0.000247371,0.00020835,7.00E-05,0.000130164,0.00010757,6.73E-05,0.000252189,0.000136583,0.000191451,0.000392388,0.000284351,0.000133367,0.000198049,0.000440474,,,,
01025,-0.124395277,-1.67E-06,-0.005715821,0.000338324,0.00098253,0.000998856,0.000807294,0.001685737,0.000365048,0.000431301,0.000133576,0.000502236,0.000655641,0.00029701,5.92E-05,0.000111961,8.62E-05,0.000123875,0.000724813,0.000501221,0.000347073,0.00011996,,,,
01027,-0.124395277,-1.67E-06,-0.005716583,0.00015577,4.14E-05,0.000175711,0.000411488,0.00049698,0.000574085,0.000225359,8.22E-05,0.000123613,0.000121859,0.000136804,7.62E-05,9.93E-05,0.000175803,0.000213857,0.000179356,0.000296806,0.000190473,0.000118268,,,,
01029,-0.124395277,-1.67E-06,-0.005717478,5.22E-05,1.94E-05,8.32E-05,0.000209871,0.000238694,0.000447251,0.000193591,9.41E-05,0.000117969,0.000143123,9.74E-05,0.000136307,5.63E-05,7.31E-05,0.00029316,0.000208568,0.000199521,0.00028543,6.82E-05,,,,
01031,-0.124395277,-1.67E-06,-0.005715821,0.00026016,0.000246219,0.000217443,0.000282776,0.000297654,0.000231501,0.000163593,9.76E-05,0.000163133,0.000242497,0.00011205,8.30E-05,6.08E-05,0.000138216,0.00016276,0.000644701,0.000427183,0.000193012,6.06E-05,,,,
01033,-0.124395277,-1.67E-06,-0.005716357,7.18E-05,0.000378796,0.00042613,0.000694385,0.000409496,0.000188936,0.000193475,0.000215633,0.00024447,0.000229626,0.000110885,0.000114034,7.64E-05,8.61E-05,0.000234649,0.000296901,0.000289185,0.000194695,0.000142955,,,,
01035,-0.124395277,-1.67E-06,-0.005715821,2.07E-05,5.86E-05,0.000224769,0.000137927,8.46E-05,3.72E-05,1.26E-05,1.62E-05,2.02E-05,2.88E-05,1.89E-05,1.03E-05,6.87E-06,2.08E-05,4.79E-05,5.31E-05,7.96E-05,4.70E-05,1.37E-05,,,,
01037,-0.124395277,-1.67E-06,-0.005716477,8.29E-05,2.92E-05,3.80E-05,4.50E-05,4.60E-05,4.27E-05,2.55E-05,3.09E-05,3.58E-05,4.48E-05,0.000104316,4.69E-05,0.000111805,5.13E-05,7.95E-05,7.91E-05,8.54E-05,8.82E-05,3.07E-05,,,,
01039,-0.124395277,-1.67E-06,-0.005716251,0.000152525,0.000162024,0.00078616,0.000679144,0.000490036,0.000459416,0.000311866,9.72E-05,0.000203862,0.00023327,0.000246028,9.38E-05,7.46E-05,0.000221596,0.000331413,0.000734994,0.000442807,0.000278345,9.90E-05,,,,
