REGION,Popn,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110
NC,10600823,43963939,38877891,31009755,18718792,24540823,29046118,30466919,31806965,30198237,32622006,32622006,30775290,28540602,27558102,34843168,35450994,37077736,34941981,35991169,37266177,36240884,38318817
ND,765309,2950618,2692523,2034227,1189962,1699381,2090779,2199883,2343656,2295905,2253730,2253730,2072698,2178917,2071282,2473877,2429775,2589450,2463071,2466232,2588804,2596703,2668680
NE,1937552,8840336,8375569,6534439,4113127,5253804,6341884,6953604,7464594,7183454,7410933,7410933,6757766,6640150,6375198,7975780,7979471,8479538,8166487,8055215,8466466,8334681,8538821
NH,1366275,4439239,4163099,2859247,1552240,2146326,2745425,3154231,3424136,3170961,3149185,3149185,2755001,2624702,2499729,3029031,3029941,3424877,3350047,3471953,3527400,3418098,3558798
NJ,8882371,34232401,31005455,21660107,10098664,13826186,18319592,22039238,22849394,21261727,21745745,21745745,19093976,18084840,15949054,21115443,21618793,24349986,24117378,24458612,23741797,24012981,25084951
NM,2106319,6081481,5369887,4296059,2459097,2995640,3699741,3846056,3901553,3699548,3815745,3815745,3399950,3279299,3106384,4301050,4152269,4541424,4559699,4921306,4946417,4964942,5224550
NV,3138259,17033565,15065486,9960886,4653099,6003226,8713985,9637160,9717959,9522359,10424429,10424429,9015288,8654791,8540910,11145251,11562830,12343075,12433142,12976065,12386786,12060366,12739619
NY,19336776,66547878,58884247,43432453,20203447,26513009,33339186,38526243,41097190,40085124,40984717,40984717,35407451,33638768,30144921,38469733,38557133,42862822,42463952,42206185,41680900,44187193,46483823
OH,11693217,47759045,42456592,32321050,18866520,26190055,32268083,33215544,36251733,35275377,36343193,36343193,31924430,31271063,28921482,37239129,37180112,39759408,36501239,37594557,40227036,39540536,41152691
OK,3980783,20672947,18780963,15467519,9726392,14053543,16042441,16038516,17618996,17003477,17598252,17598252,16028420,16128619,13827079,19959829,19762528,20027748,18753460,18913003,20490517,20294922,21244113
OR,4241507,14045427,12127649,9401854,5732295,6928890,8424713,9309396,9422963,8554495,9058951,9058951,8052991,7638368,7187993,9139411,9427479,9866553,9863585,10335659,9985300,10139029,10429469
PA,12783254,43376765,39472655,28254527,14860716,19581946,24676118,27469207,29845245,28691374,29809634,29809634,25004177,25094219,23122234,29617107,30121513,32070162,30307147,30605589,32309335,32847407,34347933
PR,3159343,5621727,3036706,2637329,669145,1161782,1495817,1412812,818545,805072,1092395,1092395,614718,603263,417862,83657,92462,76785,75491,77663,71238,87188,95197
RI,1057125,3309684,3017680,2102720,1084005,1469616,1934271,2291244,2286590,2191033,2135353,2135353,1724630,1767625,1632829,2039591,2062821,2360282,2366949,2336646,2368039,2530655,2584472
SC,5218040,22682893,20750102,17126574,10734391,15759276,18724657,18761079,18784149,18050980,19325072,19325072,17811563,16968194,16790717,21812810,22140744,22782431,22929098,23566577,23204888,21716495,23037406
SD,892717,3042788,2780840,2214662,1389692,1925904,2511631,2871504,3117473,2814207,2721156,2721156,2425999,2535365,2380132,2902224,2866943,3128456,3257944,3334012,3479786,3241408,3271637
TN,6886834,32458599,29748233,23659673,14443544,21134017,24370542,25138335,26384282,25745265,27436329,27436329,25296605,24170354,22046973,30334065,31021363,31459439,29691539,31218462,31539154,30563158,32202080
TX,29360759,150146700,134014476,101711986,59121699,84185778,94829932,93540585,101619469,100699219,108701875,108701875,102647566,98244396,85074377,118804763,116471151,122020541,114177005,115780239,122507327,121889875,129935563
UT,3249879,10724584,9703014,7876006,4855664,6301854,7189519,7674200,7981794,7781293,7958273,7958273,7498250,7260225,6938330,8663583,8229975,8808251,8587017,8805551,8861228,8909709,8917722
VA,8590563,31470529,28258317,21404959,12392081,15420735,18598117,20268059,21212384,20314659,21483825,21483825,19535128,18248939,16961094,22078404,22395820,23798178,22691343,23427604,24339014,24217277,25656608
VI,,20817,7945,15712,3048,8465,9827,10112,10118,7351,7806,7806,7029,6278,4387,1116,1426,1240,1126,1256,1179,4131,4504
VT,623347,1511479,1484336,895546,428243,569280,725051,835487,913462,902543,919459,919459,838296,844934,865756,931628,845472,938557,934488,990295,1014209,1074552,1106165
WA,7693612,23658967,20845809,15316339,8916648,10863683,13175923,14577938,14714245,13585262,14229531,14229531,12962165,12259173,11420044,14822533,14881550,16060534,15997448,16466284,16291163,16778716,17113323
WI,5832655,19922181,17827106,13242125,7653233,10368485,13536727,14660342,15119818,14529817,14243723,14243723,13325134,12984498,12282489,14875111,15231530,16807063,16485451,16774141,16952431,17354204,17540086
WV,1784787,5461299,4180969,2553383,3579140,4237301,4313566,4652129,4552861,4552861,4832328,4832328,4206020,4119144,3940746,5480611,5349902,5516689,5082061,5274277,5749552,5687369,6075222
WY,582328,1586973,1296780,844984,1133045,1503382,1706452,1699964,1564672,1564672,1479971,1479971,1288995,1289761,1209166,1421095,1422059,1645840,1848726,1945561,1805817,1716229,1672885
