fips,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202
1001,0,0,0,0.002000613678594399,0.03507994723124069,0.01744271124592413,0.02409332072807138,0.19708069222411254,0.03888765361640924,0.034892722210817996,0.022652627996973457,0.09759582454068264,0.030565184463162788,0.010824973554999241,0.022487015949597913,0.021783161072346166,0.045112403266611346,0.02031494182232648,0.15358529545852723,0.16491369643800463,0.023708858619545636,0.03697835588205216,0,0,0,0
1003,0,0,0,0.0066096854357897555,0.009035973557249086,0.2285720599375579,0.128414301020218,0.03355780162046445,0.03715506367286703,0.025053840690630415,0.0239307243186955,0.026313350435377827,0.022567334690116583,0.007363492591811533,0.02496335650643546,0.04288556232191508,0.0648217601642918,0.06459811562648424,0.16508078204462226,0.06757593170625274,0.01175965110771428,0.009741212551506015,0,0,0,0
1005,0,0,0,0.026651484301408054,0,0,0.07028237442467544,0.08140876853751726,0,0.08820216989649605,0.05382127901834428,0.015170282776348451,0.049878596787473056,0.015542230002498202,0.03329356485193794,0.09201462054305218,0.009448582969422808,0,0.19053426470724028,0.15954111352921047,0.08659808002417434,0.02761258763020122,0,0,0,0
1007,0,0,0,0,0.026160968806531522,0,0.1605163287810381,0.0299290245579101,0.03700537742206901,0.04197559374462097,0.09325683773526204,0.01679828273439513,0.060894981233332826,0.017088660706506133,0,0.013965942324394548,0.08476728178735737,0,0.19759867984583893,0.08723125030777289,0.08258143212977988,0.050229357883190724,0,0,0,0
1009,0,0,0,0,0.017830338342682443,0,0.21891527308670922,0.051520444451681,0.06746533467449066,0.03744362144461367,0.04506844672574139,0.05433366667386542,0.022015912258679212,0.013413806168205915,0.08333703680212756,0.025834618659358422,0.06363844971106795,0,0,0.19595545352749244,0.07014048076273255,0.033087116710552214,0,0,0,0
1011,0,0,0,0,0.05871566122627083,0.04231025950715619,0.06593712007650127,0.1428482302593112,0.12784808735441147,0.03410858758362607,0.04990425345785616,0.09850857599718647,0.07689558894064438,0.10270788085501854,0.025416920484563166,0,0.009516684721516394,0,0,0,0.11281163352562759,0.052470516010310324,0,0,0,0
1013,0,0,0,0.03376036973186472,0.017733862949406664,0.020831813628028436,0.016562925339440187,0,0.01732995288739339,0,0.14943919366132977,0.11566678249016721,0.019311583633943703,0.023721125389918097,0,0.026354087754275553,0.09909028162427773,0,0.20650695063015026,0.18803932901480427,0.035016267808960236,0.03063547345603982,0,0,0,0
1015,0,0,0,0.01283118254385905,0,0.04121293549930989,0.21434992320586038,0.032260472121382236,0.08014747882993709,0.04964172346495225,0.02077662185132722,0.06978178402599516,0.025651543976103804,0.01804631122295276,0.0510754500653516,0.027007972853366622,0.01669884138643652,0.022207833454277782,0.13599984884067964,0.12201383605049539,0.04819925535199624,0.01209698525571631,0,0,0,0
1017,0,0,0.005236806780491825,0.0052210814840198926,0.006947633983296014,0.04468983672985841,0.014974269862298401,0.057290469844835656,0.04591467483029219,0.02793773400659758,0.08030676447314429,0.029222599069862455,0.042646490093443803,0.0045650734640797766,0.007541476148243188,0.007315789656014957,0.09544957408508799,0.025117243463973763,0.07351042807968018,0.3167555411250254,0.05723276142532647,0.05212375139442771,0,0,0,0
1019,0,0,0,0,0.005574878272400473,0.007567714719387455,0.13462630717551657,0.035423990291567425,0.04129463380903211,0.07356272552705455,0.022377823499486395,0,0.016193012576395296,0.018304830875644735,0.008075003234346885,0.016188095012253642,0,0,0.03893352884108391,0.48245576669028517,0.061986611614035715,0.03743507786150965,0,0,0,0
1021,0,0,0,0.016013685357593455,0,0.0328997036414829,0.09272853873316081,0.041701014172727466,0.013440442172941025,0.07337845354442198,0.03191936302975221,0.022997701394777664,0.013519323361165491,0.009598932900409666,0.0162287412047449,0.07695918825213988,0.04131598319413589,0.03995955684454726,0.2070794196326694,0.22888045404494042,0.024476945023035535,0.016902553495354026,0,0,0,0
1023,0,0,0,0,0.05517237685080236,0.042852955239589284,0,0,0,0,0.1561188978160205,0.035732773427085286,0.12395751741228844,0,0.23235602755391582,0,0.09217847148420763,0,0,0,0.2616309802160907,0,0,0,0,0
1025,0,0,0,0.01635204290613907,0.07377788421192034,0.02024517806644293,0.040882599025167506,0.0644270297668051,0.027787597302342114,0.23707183563811876,0.0787147033921605,0.10290182233912244,0.043935385959888426,0.0135584631122946,0.005945224939455252,0,0.02005676077119575,0,0.07635289980078945,0.09255828260415438,0.03943409754230783,0.04599819262169564,0,0,0,0
