FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01021,0,0,3.64E-05,0.000200215,0.000170433,0.000352716,0.001536877,0.001525654,0.001228425,0.000893701,0.001036353,0.002209973,0.001771818,0.00095826,0.000381125,0.000426292,0.00046671,0.000122946,0.000697994,0.00204056,0.001846171,0.00072764
01023,0,0,8.59E-05,0.001823819,0.004165878,0.001348408,0.002801961,0.001441005,0.000718192,0.001179019,0.000996729,0.001875447,0.001268821,0.00043305,0.00073379,0.0003755,0.000300037,0.00030553,0.000547675,0.000939397,0.001905389,0.003080332
01025,0,0,0,0.000460087,0.001222134,0.001245484,0.002244924,0.004469314,0.001059907,0.002440946,0.001901779,0.007238099,0.007736318,0.001912711,0.000172261,0.000307783,0.000134981,9.64E-05,0.001396274,0.00353211,0.003339928,0.000838234
01027,0,0,1.56E-05,0.000211808,5.14E-05,0.000219029,0.00114412,0.001317097,0.001666958,0.001275284,0.001169683,0.001781037,0.001437411,0.000880828,0.00022168,0.000272942,0.000275506,0.000166487,0.000345394,0.002091332,0.001832468,0.000826403
01029,0,0,3.42E-05,7.10E-05,2.41E-05,0.000103694,0.00058348,0.000632519,0.001298626,0.001095489,0.001339958,0.001699701,0.001688306,0.000626877,0.00039654,0.000154695,0.000114553,0.000228247,0.000401672,0.00140564,0.002746516,0.000476398
01031,0,0,0,0.000353778,0.000306183,0.000271056,0.000786198,0.000788782,0.000672111,0.000925715,0.001389626,0.002350582,0.002860874,0.000721395,0.000241509,0.000167063,0.000216582,0.000126695,0.001241925,0.00301033,0.001856902,0.000423253
01033,0,0,1.09E-05,9.76E-05,0.000471077,0.000531246,0.001930877,0.001085213,0.000548517,0.001094833,0.003070298,0.003522809,0.002708997,0.000713891,0.000331722,0.000209942,0.000134925,0.00018268,0.000571856,0.00203761,0.001873101,0.000999076
01035,0,0,0,2.81E-05,7.29E-05,0.000280189,0.000383443,0.000224093,0.000108056,7.10E-05,0.000230398,0.000290486,0.000338919,0.000121331,2.98E-05,1.88E-05,3.25E-05,3.73E-05,0.000102072,0.000560337,0.000451546,9.53E-05
01037,0,0,1.34E-05,0.00011269,3.62E-05,4.74E-05,0.000125142,0.000121982,0.000123867,0.000144126,0.000439246,0.000516112,0.000528527,0.000671581,0.00013645,0.000307353,8.03E-05,6.19E-05,0.000152256,0.000601416,0.000847944,0.000214259
01039,0,0,8.76E-06,0.000207395,0.000201472,0.000980201,0.001888485,0.001298691,0.00133395,0.001764907,0.001383252,0.002937557,0.002751995,0.001584325,0.000272696,0.000205087,0.000347295,0.00025804,0.001415891,0.003120462,0.00267832,0.000691484
01041,0,0,5.87E-06,0.000147825,0.000362075,0.000294914,0.000877328,0.001006161,0.000399269,0.000371353,0.000571504,0.001298125,0.002045983,0.000728069,0.000249213,4.52E-05,0.000110312,0.000191991,0.000391411,0.00172208,0.001375931,0.000412761
01043,0,0,1.12E-05,9.63E-05,0.000126492,0.000354525,0.000946329,0.000652806,0.000357195,0.001037722,0.002416425,0.003410831,0.001991986,0.000463331,0.000505529,0.000217622,0.000238809,0.000181123,0.000534535,0.002064913,0.002540465,0.000837287
01045,0,0,0,5.73E-05,0.000128669,0.000168771,0.000680453,0.000433665,0.000414818,0.000583723,0.000600416,0.001126875,0.0012377,0.000460446,0.00012606,4.51E-05,0.000104432,4.94E-05,0.000729099,0.002109749,0.00132674,0.000263112
01047,0,0,1.70E-05,0.000459911,0.002318645,0.005634974,0.005301185,0.002788809,0.001880372,0.001051545,0.00386872,0.005089136,0.004688353,0.001852043,0.000916209,0.000137563,0.000538403,0.000218152,0.001030671,0.004444264,0.003619975,0.003635855
01049,0,0,9.43E-06,0.000250248,0.000431237,0.000782423,0.002469136,0.00104625,0.000657784,0.002421866,0.00287629,0.004433904,0.00268999,0.000692496,0.000438686,0.000183795,0.000156744,0.000251912,0.000886189,0.002431731,0.002362485,0.000700306
01051,0,0,1.62E-05,0.00014876,0.000378661,0.000597164,0.000958957,0.000717719,0.000667994,0.000652091,0.001045942,0.002709581,0.002765339,0.000971704,0.000575722,4.83E-05,0.000223475,8.75E-05,0.000598845,0.00205063,0.00184817,0.00084571
01053,0,0,3.96E-06,0.000157233,0.000151061,0.000731938,0.002775454,0.001420419,0.000810735,0.000483649,0.000863825,0.002431734,0.003132438,0.000927808,0.000245552,0.000182478,0.000120862,0.000195437,0.001012961,0.003873254,0.002603994,0.000613378
01055,0,0,1.18E-05,0.000291699,0.000188525,0.000523365,0.001868359,0.001250122,0.001061029,0.001210666,0.002786716,0.004820299,0.003485827,0.000924862,0.000520954,0.000135875,0.000225623,0.000314141,0.000823073,0.002501906,0.002712286,0.000432986
01057,0,0,7.21E-06,5.10E-05,7.87E-05,0.0003843,0.000713446,0.000907195,0.00099288,0.00077914,0.002181573,0.00330872,0.002684885,0.000927102,0.00030797,0.000254743,0.000145438,0.000304266,0.000362116,0.001172625,0.001688596,0.000917968
01059,0,0,1.32E-05,0.000352401,0.002529151,0.001374723,0.001508136,0.001652893,0.000929153,0.001247417,0.001992166,0.003107025,0.002459305,0.00067967,0.000641085,0.000156661,0.000130588,0.000198229,0.000911414,0.002249967,0.002061821,0.00081234
01061,0,0,0,2.79E-05,7.90E-05,4.20E-05,0.000333196,0.0004611,0.000449856,0.000618869,0.000608948,0.00089707,0.001210318,0.000292731,8.46E-05,3.80E-05,0.000152288,6.01E-05,0.000415999,0.001546059,0.001416416,0.000190088
01063,0,0,0.000145666,0.003181206,0.002071603,0.003504907,0.003742623,0.002026868,0.000995921,0.00206868,0.003816037,0.011321455,0.006173726,0.003568879,0.001033363,0.000618789,0.000258589,0.000337534,0.002003042,0.00591929,0.00343254,0.001995557
01065,0,0,2.16E-05,0.001514204,0.00335044,0.0029834,0.004153765,0.00198269,0.001850867,0.002743054,0.00438867,0.01149883,0.01150702,0.002873979,0.001087138,0.000810669,0.000707201,0.000470146,0.001621428,0.00585468,0.004129457,0.003137416
01067,0,0,0,9.56E-05,0.000143975,0.000114466,0.000263043,0.00030027,0.000320652,0.000490866,0.000303201,0.000745579,0.000972833,0.000349495,8.02E-05,3.06E-05,9.47E-05,3.76E-05,0.000337048,0.001039798,0.00079988,0.000186697
01069,0,0,1.03E-05,0.000160957,0.000176587,0.000266236,0.001026212,0.000959869,0.001101263,0.001520651,0.001351433,0.002119974,0.002630199,0.000758104,0.000241874,0.000155598,0.000221925,0.000130377,0.001208631,0.002856754,0.002382761,0.000511975
01071,0,0,4.28E-05,0.000301937,0.000161043,0.00068574,0.00272882,0.002747928,0.001396182,0.00320507,0.005056125,0.009019126,0.005515492,0.001244207,0.000903511,0.000256266,0.000279252,0.000739529,0.001430734,0.003332356,0.004835184,0.002112102
01073,0,0,6.43E-05,0.000233965,0.000251504,0.000563228,0.001633001,0.001100991,0.000850869,0.000838067,0.001965325,0.003964093,0.003163681,0.000920651,0.000679351,0.000251972,0.00071943,0.000213585,0.000729253,0.002971467,0.002166316,0.000564311
01075,0,0,5.71E-06,8.30E-05,9.71E-05,0.000272825,0.000713218,0.000507349,0.000485129,0.000723083,0.000931142,0.002142428,0.001057851,0.000445248,0.000237387,9.52E-05,0.000172561,0.000121074,0.000153488,0.000868089,0.001309397,0.00122772
01077,0,0,2.30E-05,8.18E-05,0.000250992,0.000450397,0.001119115,0.000700129,0.000548572,0.001102087,0.003113869,0.003721712,0.002898442,0.000843071,0.000761194,0.000323243,0.000186423,0.000206083,0.000910002,0.002455191,0.00249625,0.001285438
01079,0,0,1.25E-05,5.53E-05,0.000168162,0.000221864,0.000812264,0.000677199,0.000614541,0.001030374,0.001609606,0.00286186,0.00236301,0.000769908,0.000314328,0.000211107,0.000265026,0.000236466,0.000391896,0.00166682,0.001326091,0.001343444
01081,0,0,7.77E-05,0.000556339,0.000189164,0.000705768,0.001447907,0.001602943,0.001249316,0.000543556,0.001007572,0.002399919,0.002910666,0.000930322,0.000316881,0.000251981,0.000264752,0.000179792,0.000710456,0.00181911,0.001590572,0.001425847
01083,0,0,5.40E-05,8.23E-05,0.000170673,0.000760293,0.001904982,0.001188533,0.00105808,0.00184769,0.003153948,0.006017513,0.004411597,0.001737352,0.000724187,0.000321933,0.00035318,0.000186694,0.001000043,0.003571732,0.003888854,0.001777427
01085,0,0,9.69E-06,0.000922257,0.001970776,0.002178957,0.000923574,0.000595128,0.000398105,0.000629457,0.000819716,0.001469394,0.003005519,0.000821234,0.000405395,0.00015845,0.000222712,7.07E-05,0.000240739,0.001175484,0.000846412,0.000422426
01087,0,0,2.25E-06,0.000132625,0.000115271,0.000195852,0.000306297,0.00020026,8.47E-05,0.000122822,0.000357741,0.000529254,0.000503935,0.000227436,0.000169546,7.01E-05,5.68E-05,2.23E-05,0.000107535,0.000336775,0.00037292,0.000241963
01089,0,0,5.63E-05,0.000122948,7.26E-05,0.000401817,0.002123964,0.000887141,0.000828589,0.00084631,0.002158572,0.004441683,0.004074432,0.001615606,0.000523324,0.00043104,0.000376311,0.000239168,0.000740549,0.002896925,0.003030214,0.001017585
01091,0,0,2.82E-05,0.00044584,0.000978458,0.000809723,0.001723641,0.000890299,0.0006226,0.002252999,0.001253567,0.003959559,0.002849907,0.001214789,0.000760174,0,0.000111691,4.19E-05,0.000678003,0.002162892,0.001556446,0.000589064
01093,0,0,4.40E-05,0.000480395,0.000258436,0.000428164,0.001750571,0.001116264,0.00083617,0.000614087,0.001545785,0.003061282,0.002450786,0.000985217,0.000897237,8.97E-05,0.000317445,0.000440369,0.000694319,0.002370134,0.002798858,0.001347277
01095,0,0,1.09E-05,0.000823178,0.000714878,0.001432175,0.00236152,0.001281045,0.000614783,0.000897191,0.003354589,0.005128891,0.002810428,0.000848247,0.000809555,0.000384285,0.000245909,0.000226258,0.00084797,0.003516041,0.003327464,0.000868636
01097,0,0,3.00E-05,0.000926772,0.000766837,0.000836954,0.002604288,0.002262875,0.000775865,0.001944778,0.00156282,0.003194724,0.004099077,0.001751259,0.000614215,0.001540553,0.000364771,0.000410543,0.002953659,0.007059246,0.003513026,0.000782479
01099,0,0,5.66E-06,0.00010757,0.000178304,0.000842794,0.001287064,0.000609608,0.000259568,0.000381796,0.0007076,0.00234817,0.001971705,0.0005156,0.000179167,0.00021035,0.00014463,0.000149191,0.000763525,0.003158653,0.001909842,0.000432147
01101,0,0,2.64E-05,0.000432869,0.001399431,0.001962927,0.002006757,0.001495711,0.00077096,0.001371701,0.001518955,0.002968211,0.004069086,0.00141294,0.000815795,0.000334043,0.000435846,0.000182107,0.000687339,0.002849842,0.002166656,0.00056632
01103,0,0,2.93E-05,0.000104635,0.000327635,0.000967208,0.001695447,0.001017947,0.000607723,0.001469323,0.003397357,0.005091246,0.003306545,0.000981328,0.000534377,0.000109791,0.000312338,0.000171907,0.000559514,0.00270715,0.003007519,0.002065026
01105,0,0,0,0.000118651,0.000330371,0.00100388,0.003124072,0.000707201,0.000233832,0.000541452,0.000894482,0.001823013,0.00153031,0.000262344,0.000182315,0,4.61E-05,5.13E-05,0.000136079,0.00105246,0.000909091,0.000290547
01107,0,0,4.17E-05,0.000678876,0.000849894,0.001014002,0.001682249,0.001958503,0.001056376,0.002209024,0.003794454,0.005122808,0.003726682,0.0015261,0.00060547,8.18E-05,0.000171466,0.000142394,0.000706639,0.002774198,0.002409323,0.001230342
01109,0,0,2.28E-05,0.000520838,0.000874366,0.001136724,0.00130069,0.001244861,0.001171339,0.00063951,0.001102387,0.002397105,0.00318949,0.000847231,0.000412551,0.000171135,0.00017188,7.42E-05,0.000736482,0.002283962,0.002290499,0.001266073
01111,0,0,1.74E-05,0.00072015,0.000606932,0.000405908,0.001967063,0.001032094,0.001290518,0.001483538,0.001642178,0.001645814,0.002216755,0.000960122,0.000733309,0.00024506,0.00033298,0.000259159,0.00083656,0.003200827,0.003988231,0.000999923
01113,0,0,2.66E-06,0.000221209,0.000333885,0.000856372,0.001974898,0.001211758,0.000448019,0.000529371,0.000645138,0.001467559,0.00265048,0.000797463,0.000399573,0.000306072,0.000280096,0.000129046,0.000518041,0.001606172,0.001323487,0.001698393
01115,0,0,1.68E-05,9.40E-05,5.94E-05,0.000193985,0.000967883,0.000619833,0.000545377,0.000787004,0.001171637,0.002051644,0.001740984,0.000684806,0.000439075,0.000169524,0.000377073,0.000152014,0.000472374,0.002153715,0.002070199,0.000884451
01117,0,0,4.13E-05,0.000193379,0.000104205,0.000251365,0.000867705,0.000631334,0.000696331,0.000613034,0.001230192,0.001963526,0.001938133,0.000745863,0.000394016,9.36E-05,0.000692715,0.000120757,0.000532846,0.001796556,0.001714464,0.000444918
01119,0,0,2.23E-05,0.002493469,0.005530782,0.001584738,0.002558721,0.000772798,0.000662946,0.001117955,0.002601361,0.008024899,0.00184978,0.00125822,0.000804521,0.000281099,0.000370459,0.000143222,0.000954887,0.001415847,0.001189393,0.001478828
01121,0,0,1.28E-05,0.000144654,9.57E-05,0.00026098,0.001200364,0.001290184,0.000740441,0.000976339,0.001348318,0.002416606,0.002803281,0.001160744,0.000619184,0.000234113,0.00026695,0.000158735,0.000634399,0.002452393,0.003519207,0.001009932
01123,0,0,4.28E-05,0.001495459,0.000592098,0.000545216,0.001015507,0.00054885,0.000322209,0.000566993,0.001393037,0.001938843,0.00262406,0.000669532,0.000572109,0.000310153,0.000232173,0.000209664,0.001034057,0.001894498,0.001899523,0.000610405
01125,0,0,2.42E-05,0.000249254,0.000581447,0.001106535,0.001709241,0.001385631,0.002358531,0.001161549,0.00200857,0.004357738,0.002923855,0.001265051,0.000588367,0.000320617,0.000289693,0.000148444,0.000683152,0.001696965,0.00236814,0.000590177
01127,0,0,8.93E-05,0.000241528,0.000739151,0.001400568,0.001650441,0.00116982,0.001228558,0.001417029,0.002073903,0.004103376,0.002398645,0.000978415,0.001132061,0.00028728,0.000167729,0.000194961,0.000872544,0.002910721,0.003302343,0.001446509
01129,0,0,5.67E-05,0.000889067,0.000820382,0.000666437,0.004199787,0.004272743,0.000706162,0.003514107,0.003014466,0.005026282,0.005133834,0.00154185,0.000946546,0.000384758,0.000275334,0.000315023,0.002253178,0.006409797,0.002308183,0.000827348
01131,0,0,5.13E-05,0.001588662,0.001622991,0.002496454,0.002368546,0.001744293,0.000306498,0.000674986,0.001210994,0.003987162,0.004383997,0.001398674,0.000353007,0.000238133,0.000116515,1.40E-05,0.00071733,0.00171159,0.002244669,0.001220302
01133,0,0,1.51E-05,0.000138095,0.000621958,0.001131376,0.001488218,0.001009354,0.001202989,0.001416657,0.003034509,0.004786248,0.003106599,0.000673772,0.001468101,8.80E-05,0.000285998,0.000328165,0.000930746,0.003358019,0.004158703,0.001914638
02013,0,0,0,0,0,0.007722008,0.004587156,0.003731343,0.028880866,0.011111111,0.112244898,0.003921569,0.41025641,2.067669173,0.01010101,0.006896552,0.02,0,0.023346304,0.124401914,0.183333333,0.069767442
02016,0,0,0,0,0,0.002675585,0.05452213,0.002411576,0.002178649,0.003055768,0.011292346,0.109336609,0.132653061,0.237747654,0.104972376,0.046082949,0.019390582,0.028017241,0.046737213,0.019402985,0.085388994,0.02406639
02020,0,0,0.000110658,0.000315331,0.000111814,0.000451487,0.002219299,0.002438946,0.002760695,0.00713168,0.018337212,0.01226549,0.005127108,0.002391686,0.003173053,0.003142109,0.000949197,0.000670168,0.002767837,0.007544937,0.016188925,0.014646506
02050,0,0,0,0.000326477,0.000621118,0.00228833,0.002751789,0.012259682,0.016791045,0.129535559,0.505045872,0.378282154,0.407324699,0.105773896,0.088926892,0.045644891,0.010633947,0.007133865,0.043478261,0.132101778,0.264652348,0.296181631
02060,,,,,,,,,,,,,,,,,,,,,,
02068,0,0,0,0,0,0.000375375,0.000646412,0,0.002629602,0.026631158,0.029850746,0.036363636,0.017057569,0.009765625,0.015416238,0.016,0.002013085,0.000168933,0.000338203,0.004009477,0.013140848,0.023351648
02070,0,0,0,0,0.001035197,0.014731369,0.003469211,0.004530011,0.004278075,0.034364261,0.053191489,0.03030303,0.0625,0.064030132,0.007122507,0.023863636,0.000854701,0.003236246,0.007570023,0.129568106,0.298159509,0.349573691
02090,0,0,0.000278603,0.000569956,3.77E-05,0.000577134,0.002178887,0.001858378,0.004017754,0.008346811,0.01154032,0.012409612,0.008458355,0.00323488,0.0029693,0.00780963,0.002566213,0.000418624,0.001138441,0.005411215,0.024865945,0.018008645
02100,0,0,0,0,0,0.00498008,0.002529511,0.001968504,0,0.004178273,0.005859375,0.006722689,0.005444646,0.001851852,0.003355705,0.002406739,0,0,0,0.133504493,0.118541033,0.04398827
02105,,,,,,,,,,,,,,,,,,,,,,
02110,0,0,0.000214756,0.000665754,0.000188359,0.00043209,0.002367579,0.00303294,0.003571857,0.00557272,0.009678668,0.005796379,0.003167087,0.002724524,0.001446196,0.002335884,0.001478873,0.001164909,0.003658606,0.011266239,0.018816199,0.015218971
02122,0,0,0.000115085,0.000192931,0.000380455,0.001078644,0.002124603,0.001195998,0.000605488,0.005725926,0.024695021,0.015182864,0.003893836,0.001147331,0.0014459,0.00328844,0.000876913,0.000248719,0.002697919,0.011334755,0.018037708,0.02087911
02130,0,0,0.000887857,0.000277341,0,0.000786592,0.001116399,0.000831058,0.00044178,0.001086883,0.009344177,0.003184242,0.003388969,0.007014509,0.001918678,0.003348138,0.014973638,0.001077098,0.00224142,0.016457124,0.016474002,0.015448778
02150,0,0,0,0.000144467,0,0.000595356,0.000702926,0.003312042,0.000880352,0.004150702,0.019748001,0.089869981,0.014365041,0.002303642,0.001774374,0.002519738,0.001259622,0.000277187,0.006633363,0.029358662,0.037362808,0.038618985
02158,,,,,,,,,,,,,,,,,,,,,,
02164,,,,,,,,,,,,,,,,,,,,,,
02170,0,0,2.19E-05,0.000166389,5.49E-05,0.000340264,0.001165376,0.001175389,0.000927803,0.004892386,0.015571062,0.018408687,0.007340167,0.00752153,0.007901643,0.007920112,0.001846619,0.000704964,0.001630333,0.007586837,0.023174139,0.021087982
02180,0,0,0,0.000331785,0.00071736,0.001576458,0.002927089,0.006295643,0.00867679,0.015965939,0.02962963,0.014649682,0.011182109,0.006155109,0.004008016,0.005309063,0.00574094,0.012059664,0.008199122,0.151120027,0.06498873,0.157894737
02185,0,0,0,0,0.000156226,0.000421644,0.001529052,0.003520684,0.014911463,0.022535696,0.043400045,0.018226333,0.006399595,0.001207905,0.005655042,0.003861652,0.00255929,0.0003367,0.002671696,0.030489436,0.156941327,0.060402685
02188,0,0,0,0,0.000588928,0.000506457,0.004363636,0.006116208,0.010350776,0.026030781,0.015680246,0.006797216,0.02519265,0.003111388,0.001939009,0.00279086,0.000980232,0.001166634,0.002005469,0.043650794,0.094591375,0.144190871
02195,0,0,0,0.002535926,0,0.000367377,0.001772421,0.000635324,0,0.002872531,0.001972387,0.002091175,0.007928642,0.020547945,0.035733622,0.0056,0.001770434,0.000303398,0.004742333,0.005947553,0.01152009,0.01609038
02198,0,0,0,0.001140901,0,0.000380807,0.000945477,0.005813953,0.002101576,0.001233553,0.007032967,0.009820913,0.001055409,0.001015744,0.002814636,0.006952491,0.017477204,0.013675922,0.009492635,0.045920304,0.060387562,0.021428571
02220,0,0,0,0.000145709,0.000138026,0.001537673,0.001059236,0.001795025,0.001723264,0.001397399,0.013764791,0.008250058,0.003555861,0.00109514,0.001992032,0.001511335,0.001882679,0.000791975,0.030669959,0.019410805,0.012046973,0.010012361
02230,0,0,0,0,0,0,0,0,0,0.00661157,0.002656042,0.006564551,0,0.00436205,0,0.000661813,0,0.000854701,0.002111486,0.005329457,0.006439742,0.006632277
02240,0,0,0,0.000418235,0.000682128,0.002430872,0.004008552,0.001569038,0.002467782,0.015202703,0.081170169,0.04989858,0.010387535,0.005656109,0.049984282,0.018821351,0.017059553,0.011337284,0.006713018,0.013632921,0.050089905,0.061831841
02261,0,0,0,0,0.00021925,0.001380212,0.003884734,0.002091785,0.000453968,0.006409323,0.017771273,0.016035801,0.017319804,0.006953111,0.011230839,0.011215976,0.00339015,0.000856007,0.010211819,0.011100444,0.027705081,0.046349942
02270,,,,,,,,,,,,,,,,,,,,,,
02275,0,0,0,0,0,0.005780347,0,0.006550218,0.00173913,0,0,0.005313496,0.001103753,0.001689189,0.00441989,0.021694215,0.002808989,0.006622517,0.004458599,0.050420168,0.015317287,0.028813559
02282,,,,,,,,,,,,,,,,,,,,,,
02290,0,0,0,0.002457002,0,0.004175365,0.081081081,0.041916168,0.017094017,0.062184874,0.097701149,0.114803625,0.174556213,0.143171806,0.023547881,0.018903592,0.012195122,0.002695418,0.009580838,0.07256894,0.207282913,0.270750988
02997,,,,,,,,,,,,,,,,,,,,,,
02998,,,,,,,,,,,,,,,,,,,,,,
02999,,,,,,,,,,,,,,,,,,,,,,
04001,0,0,0.000177792,0.006299281,0.01083571,0.007036829,0.005440318,0.003112446,0.001973738,0.004227195,0.017258517,0.022831254,0.026879988,0.010751876,0.005219141,0.003604808,0.000796118,0.000649078,0.002041089,0.005439111,0.00558961,0.010437162
04003,0,0,1.62E-05,0.000223855,0.000174368,0.002624334,0.00410383,0.001428778,0.000412516,0.001190645,0.007395072,0.017160435,0.014100612,0.003653664,0.001480525,0.001208108,0.000651674,0.000500573,0.000602193,0.002694256,0.004186141,0.005562986
04005,0,0,0.00016358,0.001762095,0.001759501,0.001427746,0.001937405,0.000648395,0.001527379,0.002127678,0.005094165,0.008672063,0.009647951,0.003234896,0.000900638,0.001115487,0.00025366,0.000282248,0.000798237,0.001993896,0.002309937,0.002974509
04007,0,0,1.07E-05,0.00016528,0.00017048,0.002499425,0.004504348,0.002667673,0.002227027,0.005710802,0.011778291,0.017407301,0.01821855,0.004345665,0.001342625,0.002918652,0.000428036,0.001232216,0.002150589,0.006402187,0.00620482,0.00605316
04009,0,0,2.49E-05,0.00024573,0.000237396,0.000907995,0.005230434,0.00355175,0.001731459,0.004570966,0.013702698,0.013501986,0.024550322,0.00226129,0.000789939,0.002015928,0.000810303,0,0.000967989,0.005594967,0.006875172,0.006518647
04011,0,0,0.000114666,0.000167364,0.00060855,0.001898134,0.005519093,0.000454545,0.000146135,0.005718085,0.019169329,0.028280171,0.01781834,0.004989605,0.000486736,0.000968054,0.000323799,0.000342231,0.003643993,0.010943508,0.025875027,0.016476427
04012,0,0,2.66E-05,0.00025923,0.001129445,0.004712771,0.002392119,0.000577517,0.000865215,0.001347665,0.004183882,0.009891967,0.011104965,0.002501823,0.000620117,0.000250996,0.000328084,0.000232659,0.001057377,0.001833468,0.005618821,0.002728651
04013,4.75E-08,0,5.45E-05,0.000392493,0.000561795,0.003369599,0.006185283,0.001365331,0.000668627,0.001221325,0.003607311,0.008639419,0.011697028,0.002930945,0.00090266,0.000840303,0.000889418,0.000711504,0.001587273,0.003762266,0.003526148,0.002855187
04015,0,0,1.31E-05,0.000290091,0.000548017,0.001203131,0.003662649,0.001273456,0.000725581,0.000746253,0.003525255,0.012459269,0.013170723,0.003476428,0.001440195,0.000815163,0.000643871,0.001122927,0.002643742,0.004629457,0.004723077,0.003478175
04017,0,0,0.000551559,0.005179359,0.006680251,0.008762229,0.007540836,0.001979337,0.00102181,0.003541406,0.011219942,0.019511739,0.021513654,0.007850217,0.000394738,0.002603586,0.001144676,0.001060535,0.002180449,0.005990794,0.005308107,0.008788986
04019,0,0,8.14E-05,0.000733837,0.00064308,0.002912034,0.0042432,0.002398664,0.002154606,0.001328356,0.005527313,0.014221545,0.015951907,0.004126503,0.001313117,0.000992284,0.000711683,0.000358623,0.001081426,0.002511335,0.002857197,0.003234915
04021,0,0,4.75E-05,0.000404975,0.000449668,0.002492846,0.004252107,0.001414516,0.000967163,0.001133272,0.003881528,0.008771712,0.012295422,0.003152758,0.002275711,0.00127017,0.001090077,0.000930233,0.001817473,0.004550505,0.003969836,0.003211684
04023,0,0,2.75E-05,0.00066842,0.004996215,0.026171022,0.016728016,0.003093169,0.001879547,0.003375221,0.017706529,0.035808246,0.02611339,0.003544621,0.002547561,0.001380253,0.001526815,0.000641178,0.001724041,0.003145729,0.003408878,0.003280332
04025,0,0,3.90E-05,0.000140465,0.000381715,0.000715797,0.001404083,0.000774408,0.000366813,0.000594009,0.004197875,0.009026265,0.00888238,0.001853492,0.001008703,0.000452059,0.000726383,0.000381663,0.001597263,0.003479973,0.003175997,0.002928263
04027,0,0,3.14E-05,0.000305441,0.00407933,0.019707695,0.0181734,0.005013021,0.001736877,0.00361139,0.01320237,0.030721494,0.024993801,0.00418189,0.000835527,0.00090758,0.000451209,0.000231568,0.000826272,0.004536759,0.003541227,0.002323934
04999,,,,,,,,,,,,,,,,,,,,,,
05001,0,0,2.64E-05,0,5.92E-05,0.000317131,0.002335296,0.001276324,0.001815988,0.003307388,0.003351627,0.004213032,0.005684065,0.003268413,0.000827113,0.000167887,0.000294556,0.001055599,0.004070964,0.005429366,0.00294317,0.001054135
05003,0,0,1.21E-05,0.00021046,4.95E-05,0.000620407,0.001880433,0.001836889,0.000562285,0.001451512,0.003801892,0.004773132,0.004499203,0.002550464,0.000657556,0.000779303,0.000364272,0.00023367,0.001112538,0.004450685,0.003666667,0.000677944
