FIPS,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
01095,0,0,0,1.59E-05,5.70E-06,0,3.46E-05,2.22E-05,5.11E-06,1.13E-05,5.54E-06,5.61E-05,0.000116586,0.00010052,1.09E-05,5.25E-06,7.72E-06,5.84E-06,5.79E-06,1.97E-05,4.34E-05,3.50E-05,,,,
01097,0,0,5.66E-07,4.98E-05,3.96E-05,1.30E-05,3.14E-05,3.79E-05,2.03E-05,1.31E-05,2.44E-05,7.79E-05,5.98E-05,6.55E-05,2.97E-05,5.68E-06,4.99E-06,1.17E-05,1.19E-05,7.88E-05,0.000104407,3.99E-05,,,,
01099,0,0,0,8.96E-06,6.60E-06,0,1.09E-05,1.62E-05,5.52E-06,1.02E-05,5.75E-06,0,6.13E-05,9.53E-05,0,4.12E-06,4.13E-06,0,0,8.48E-06,5.83E-05,3.06E-05,,,,
01101,0,0,8.52E-07,7.07E-06,3.47E-05,5.26E-05,4.10E-05,1.53E-05,2.05E-05,1.79E-05,2.22E-05,3.23E-05,7.96E-05,0.000111729,3.60E-05,2.19E-05,1.09E-05,1.01E-05,8.98E-06,8.12E-06,3.16E-05,4.54E-05,,,,
01103,0,0,0,0,1.55E-06,2.82E-06,1.70E-05,1.22E-05,6.92E-06,9.14E-06,1.99E-05,5.00E-05,0.000122568,0.000113345,1.36E-05,1.68E-05,5.37E-06,4.71E-06,4.65E-06,9.26E-06,5.11E-05,4.59E-05,,,,
01105,0,0,0,0,0,0,3.07E-05,1.84E-05,8.99E-06,0,0,4.12E-05,9.56E-05,6.56E-05,0,0,0,8.54E-06,8.50E-06,0,6.71E-05,2.08E-05,,,,
01107,0,0,0,1.54E-05,3.75E-05,2.28E-05,4.31E-05,9.70E-06,3.88E-05,2.72E-05,0,8.59E-05,7.23E-05,0.000212239,2.36E-05,1.49E-05,2.34E-05,0,0,8.21E-06,0.000106535,5.97E-05,,,,
01109,0,0,0,0,0,2.83E-05,1.05E-05,4.00E-06,1.37E-05,1.21E-05,0,5.09E-05,7.94E-05,0.00014045,7.57E-06,1.07E-05,0,4.12E-06,4.33E-06,1.71E-05,5.19E-05,2.73E-05,,,,
01111,0,0,0,4.80E-05,2.80E-05,1.85E-05,1.76E-05,8.26E-06,8.43E-06,2.38E-05,4.32E-05,7.56E-05,5.68E-05,2.44E-05,6.32E-06,0,1.21E-05,7.20E-06,0,6.30E-05,1.89E-05,4.17E-05,,,,
01113,0,0,0,0,0,0,2.77E-06,2.75E-06,2.75E-06,0,0,7.93E-06,3.60E-05,2.96E-05,1.31E-05,4.25E-06,4.28E-06,4.69E-06,2.26E-06,1.77E-05,1.08E-05,9.98E-06,,,,
01115,0,0,0,0,1.17E-06,1.08E-06,7.33E-06,2.01E-05,8.16E-06,5.71E-06,1.26E-05,1.72E-05,8.44E-05,7.02E-05,7.48E-06,4.02E-06,7.97E-06,2.73E-06,1.76E-06,6.04E-06,5.01E-05,2.28E-05,,,,
01117,0,0,9.61E-07,8.26E-06,4.23E-06,1.35E-06,3.94E-06,6.31E-06,1.30E-06,7.90E-06,2.97E-06,1.01E-05,2.43E-05,2.39E-05,5.99E-06,4.73E-06,2.34E-06,7.45E-07,7.26E-07,6.93E-06,1.72E-05,1.32E-05,,,,
01119,0,0,0,7.92E-05,0.000172837,0.000152379,0.000143748,4.07E-05,0,4.22E-05,2.63E-05,6.10E-05,9.13E-05,7.12E-05,1.96E-05,0,0,0,2.33E-05,1.79E-05,3.50E-05,3.29E-05,,,,
01121,0,0,0,5.36E-06,5.52E-06,3.43E-06,1.00E-05,1.16E-05,1.74E-05,1.29E-05,2.71E-05,3.23E-05,7.04E-05,7.85E-05,5.27E-06,1.04E-05,6.48E-06,7.28E-06,4.20E-06,8.28E-06,7.67E-05,4.78E-05,,,,
01123,0,0,3.29E-06,9.35E-05,0.000195976,1.95E-05,3.29E-05,7.92E-06,8.06E-06,5.04E-06,1.25E-05,2.59E-05,4.39E-05,7.21E-05,4.37E-06,1.08E-05,1.07E-05,5.52E-06,2.89E-06,1.24E-05,3.80E-05,1.93E-05,,,,
01125,0,0,0,1.39E-06,1.42E-05,2.12E-05,2.26E-05,2.56E-05,1.35E-05,1.84E-05,7.20E-06,5.34E-05,6.21E-05,8.09E-05,1.49E-05,8.84E-06,5.41E-06,5.25E-06,7.46E-07,1.17E-05,3.94E-05,3.50E-05,,,,
01127,0,0,0,0,5.71E-06,4.19E-05,0.000126957,3.13E-05,2.97E-05,1.95E-05,4.36E-05,7.15E-05,0.000157419,0.000157634,3.98E-05,8.09E-06,0,8.96E-06,1.30E-05,2.10E-05,8.44E-05,6.63E-05,,,,
01129,0,0,0,2.87E-05,0.000113942,2.15E-05,6.15E-05,5.93E-05,0,0,0.000137021,9.59E-05,5.31E-05,0.000135547,3.84E-05,1.43E-05,0,0,0,5.74E-05,8.15E-05,3.76E-05,,,,
01131,0,0,0,5.04E-05,9.90E-05,1.89E-05,1.82E-05,3.35E-05,0,1.65E-05,0.000105304,1.65E-05,5.18E-05,5.18E-05,1.36E-05,1.32E-05,3.88E-05,1.40E-05,0,1.39E-05,6.60E-05,2.49E-05,,,,
01133,0,0,0,0,0,2.41E-05,5.23E-05,6.91E-06,6.87E-06,6.65E-06,7.84E-05,5.43E-05,0.000105821,0.000176099,2.35E-05,5.50E-06,5.40E-06,0,6.42E-06,3.39E-05,0.000100885,3.16E-05,,,,
02013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007518797,0.005050505,0.006896552,0,0,0,0,0,0,,,,
02016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
02020,0,0,3.40E-06,5.53E-06,0,3.57E-06,8.58E-06,1.79E-05,2.68E-05,2.65E-05,3.91E-05,0.000103583,4.28E-05,2.86E-05,1.62E-05,1.77E-05,4.81E-06,3.09E-06,1.06E-05,4.41E-05,0.000100583,9.48E-05,,,,
02050,0,0,0,0,0,0,0,0.000278629,0,0,0.001834862,0.001780151,0.002679768,0.001455604,0.000855066,0.00041876,0.000408998,0,0,0,0.0010921,0.000687994,,,,
02060,,,,,,,,,,,,,,,,,,,,,,,,,,
02068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185082,0,,,,
02070,0,0,0,0,0,0,0,0,0,0,0.001329787,0,0,0,0,0.001136364,0,0,0,0.00110742,0.002453988,0.001218027,,,,
02090,0,0,0,2.48E-05,0,0,2.34E-05,2.22E-05,2.38E-05,3.16E-05,1.89E-05,1.73E-05,6.38E-05,0,4.51E-05,3.91E-05,4.15E-05,6.54E-06,0,3.73E-05,0.000105141,0.000147667,,,,
02100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002932551,,,,
02105,,,,,,,,,,,,,,,,,,,,,,,,,,
02110,0,0,0,0,0,5.76E-05,0,0,0,5.77E-05,3.52E-05,0,0,0,0,0,0,0,0,0,8.31E-05,6.81E-05,,,,
02122,0,0,0,0,1.27E-05,0,0,0,0,1.24E-05,8.24E-05,0.000119081,4.29E-05,1.35E-05,0,0,0,0,5.40E-06,4.62E-05,0.000114107,0.000166017,,,,
02130,0,0,0,0,0,0,0,0,0,0,0,0,8.47E-05,9.61E-05,0,0,0,0,0,4.18E-05,0.000234006,0.000117481,,,,
02150,0,0,0,0,0,0,0,0,0,0,0,0.000285755,0.000362144,0,0,0,7.00E-05,0,0,0,7.78E-05,7.72E-05,,,,
02158,,,,,,,,,,,,,,,,,,,,,,,,,,
02164,,,,,,,,,,,,,,,,,,,,,,,,,,
02170,0,0,0,9.24E-06,0,0,5.95E-06,0,0,6.05E-06,2.22E-05,6.55E-05,7.29E-05,4.19E-05,1.15E-05,5.63E-05,5.32E-05,1.64E-05,5.23E-06,2.99E-05,8.51E-05,0.000133266,,,,
02180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075188,,,,
02185,0,0,0,0,0,0,0,0,0,0,0,0.000108814,3.62E-05,4.83E-05,0,0,0,0,0,0,0.000160308,0.000167785,,,,
02188,0,0,0,0,0,0,0,0,0,0,0,0,0.000148192,0,0.000176274,0,0,0,0,0.000208855,0.000238265,0.000778008,,,,
02195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316156,0,0.000280978,0,,,,
02198,0,0,0,0,0,0,0,0,0,0.000411184,0,0,0,0,0,0,0,0.000414422,0.000654664,0.000379507,0,0.000510204,,,,
02220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80E-05,0,8.59E-05,0.00020247,0,,,,
02230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
02240,0,0,0,0,0,0,0,0,0,0.000337838,0.000412031,0.00040568,0,0,0,0.000308547,0.000310174,0,0,0.000504923,0.000513743,0.000288934,,,,
02261,0,0,0,0,0,0,0,0,0,0.000145666,0.000209074,0,0,0,0,0,0,0,0,0,9.02E-05,0.000579374,,,,
02270,,,,,,,,,,,,,,,,,,,,,,,,,,
02275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
02282,,,,,,,,,,,,,,,,,,,,,,,,,,
02290,0,0,0,0,0,0,0.001930502,0,0.001709402,0,0.001915709,0.003021148,0,0,0,0,0,0,0,0,0.00140056,0,,,,
02997,,,,,,,,,,,,,,,,,,,,,,,,,,
02998,,,,,,,,,,,,,,,,,,,,,,,,,,
02999,,,,,,,,,,,,,,,,,,,,,,,,,,
04001,0,0,0,8.73E-05,0.000292312,0.000441425,0.000364344,0.000217147,0.000100514,5.65E-05,0.000310628,0.000457518,0.000917067,0.000906481,0.000314406,0.000141762,4.23E-05,3.17E-05,2.23E-05,0.000110138,0.000171862,0.00011822,,,,
04003,0,0,0,0,1.49E-05,2.30E-05,0.000191321,6.33E-05,4.78E-05,7.89E-06,1.93E-05,0.000234508,0.000460215,0.000187985,5.31E-05,1.57E-05,1.51E-05,2.00E-05,1.87E-05,2.90E-05,7.83E-05,6.08E-05,,,,
04005,0,0,6.06E-06,0.000169683,0.000103189,2.14E-05,4.56E-05,1.38E-05,3.45E-05,8.80E-06,5.22E-05,9.38E-05,0.000155233,8.64E-05,2.18E-05,8.70E-06,1.73E-06,1.51E-06,1.54E-06,1.41E-05,1.23E-05,1.95E-05,,,,
04007,0,0,0,0,1.89E-05,2.87E-05,0.000209099,0.000161677,8.35E-05,0.000143442,0.000230947,0.000494395,0.000641157,0.000300498,4.57E-05,6.97E-05,1.53E-05,0,3.97E-05,0.000108119,9.17E-05,7.49E-06,,,,
04009,0,0,0,0,2.97E-05,0,0.000103135,0.000175562,3.79E-05,4.63E-05,8.48E-05,0.000213259,0.000181951,0.000104568,3.16E-05,1.11E-05,6.48E-05,2.30E-05,3.38E-05,9.80E-06,9.51E-05,0.000180073,,,,
04011,0,0,0,0,0,0.000158178,0.000149165,0,0,0,0.000152138,0.00016442,0.000289729,0.000554401,0,0,0,0,0,0.00019718,0.000322096,9.93E-05,,,,
04012,0,0,0,4.32E-05,0,5.36E-05,9.42E-05,9.96E-05,0,3.25E-05,5.23E-05,0.000248542,0.000326199,0.000215389,8.27E-05,4.71E-05,0,0,0,4.96E-05,0.000133384,0.000144373,,,,
04013,0,0,5.52E-07,1.69E-05,2.76E-05,2.94E-05,0.00011571,7.53E-05,3.57E-05,1.52E-05,2.89E-05,8.46E-05,0.000181863,0.000129008,3.58E-05,1.33E-05,1.29E-05,1.55E-05,1.27E-05,2.10E-05,4.38E-05,4.79E-05,,,,
04015,0,0,0,2.64E-05,6.68E-05,7.31E-05,0.000123764,0.000111672,3.73E-05,1.37E-05,5.21E-05,0.000164195,0.000337859,0.000241095,6.75E-05,3.79E-05,3.54E-05,2.78E-05,6.13E-05,8.44E-05,0.00014106,8.76E-05,,,,
04017,0,0,0,0.000175147,0.000225762,0.000323789,0.000296469,0.000164945,7.55E-05,3.07E-05,0.000201677,0.000442175,0.000587473,0.000430805,0.000156814,5.31E-05,4.10E-05,5.09E-05,2.78E-05,5.55E-05,0.00013202,0.000133936,,,,
04019,0,0,2.42E-06,5.23E-05,5.99E-05,4.55E-05,9.67E-05,5.55E-05,2.15E-05,9.39E-06,2.45E-05,0.00017883,0.00033767,0.000244579,5.56E-05,1.66E-05,7.58E-06,7.05E-06,1.34E-05,1.37E-05,5.12E-05,3.34E-05,,,,
04021,0,0,0,1.33E-05,2.70E-05,2.57E-05,6.64E-05,4.53E-05,1.95E-05,1.54E-05,2.63E-05,8.65E-05,0.000205301,0.000127692,5.82E-05,1.31E-05,1.47E-05,1.24E-05,1.28E-05,1.30E-05,5.00E-05,4.64E-05,,,,
04023,0,0,0,0,0,0.000396804,0.000572597,0.000137912,0.000121261,3.46E-05,7.62E-05,0.000512051,0.000933929,0.000330136,6.85E-05,4.10E-05,5.09E-05,0,2.80E-05,3.42E-05,5.50E-05,0,,,,
04025,0,0,0,5.11E-06,7.00E-06,4.32E-06,7.35E-05,2.42E-05,7.16E-06,1.17E-05,4.63E-05,0.000156037,0.000284501,0.000132993,3.58E-05,1.61E-05,7.31E-06,2.49E-05,1.85E-05,4.73E-05,8.12E-05,6.17E-05,,,,
04027,0,0,0,4.63E-06,5.56E-05,0.000304084,0.000626401,0.000248021,8.34E-05,3.91E-05,0.0001139,0.000410914,0.000573238,0.000296405,8.46E-05,2.47E-05,2.24E-05,2.74E-05,1.16E-05,1.58E-05,0.000108757,2.37E-05,,,,
04999,,,,,,,,,,,,,,,,,,,,,,,,,,
05001,0,0,0,0,0,0,1.45E-05,2.72E-05,7.62E-05,8.18E-05,6.68E-05,0.000107111,7.41E-05,0,2.99E-05,0,9.50E-06,1.12E-05,3.47E-05,0.000114193,4.05E-05,3.83E-05,,,,
05003,0,0,0,0,0,1.19E-05,3.55E-05,3.49E-05,3.51E-05,1.14E-05,5.12E-05,6.93E-05,7.36E-05,2.73E-05,3.55E-05,8.56E-06,8.28E-06,0,1.81E-05,1.77E-05,2.70E-05,6.61E-05,,,,
05005,0,0,0,0,0,0,0,0,1.42E-05,6.04E-05,0.00013947,0.000299833,0.000176452,0,3.42E-05,1.70E-05,5.11E-06,0,8.14E-05,0.000176679,9.14E-05,4.60E-05,,,,
