STATENM,state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
GA,13,-0.100290665,-0.002037077,0.009825804,0.006053629,0.00804251,0.017070976,0.024689727,0.025296844,0.013954587,0.007152807,-0.00905657,-0.009184013,0.005130251,0.009794234,0.00688822,-0.005816375,0.008447936,0.011121228,0.01319358,0.010538642,-0.007577012,-0.010969701
HI,15,-0.100290665,-0.002037077,0.007679917,-0.001814782,-0.002060432,-0.001226206,0.003879648,0.047480416,0.033125398,0.005764948,-0.009252673,-0.010986817,-0.009516113,-0.004133981,-0.005725891,0.007593054,0.012891251,0.016053221,0.016148869,0.022678755,0.009449353,-0.009529643
ID,16,-0.100290665,-0.002037077,0.017319648,0.004627532,0.003824589,0.020984052,0.049559286,0.046129416,0.040808835,0.042013864,0.024500995,0.018795913,0.006803095,0.012156909,0.017526386,0.012608257,0.016729796,0.029170046,0.016701404,0.013562812,0.022592607,0.034271648
IL,17,0.248744279,0.012300611,0.022739301,0.029457032,0.05693049,0.02083275,0.012879317,0.026185428,0.028383147,0.025443394,0.026706454,0.011225702,0.00683059,0.011308881,0.013397622,0.019327826,0.022252425,0.013248841,0.013444669,0.008927208,-0.007390832,-0.009715483
IN,18,-0.100290665,-0.002037077,0.01234668,0.012379291,0.01749765,0.012495436,0.009984295,0.016899181,0.015450978,0.015420817,0.013500212,0.010687444,0.005451323,0.007825158,0.007403615,0.010062367,0.01513825,0.016949366,0.012436111,0.009403847,0.008175166,-0.009859417
IA,19,-0.100290665,-0.002037077,0.004927808,0.009556386,0.026765794,0.022811749,0.016962369,0.027180054,0.031598123,0.021932313,0.021700833,0.008312301,-0.007185879,0.007316913,0.009608887,0.008023737,0.009749822,0.01073627,-0.010690029,-0.007290275,0.008139203,0.010140093
KS,20,-0.100290665,-0.002037077,0.004800794,0.005453266,0.012749094,0.011808317,0.017106168,0.022802292,0.026311022,0.015532278,0.015125207,0.008486869,0.006232814,0.010490073,-0.005257204,-0.004889521,0.008524654,0.015208868,0.019372268,0.009282031,-0.007815517,-0.009894073
KY,21,-0.100290665,-0.002037077,0.002957637,0.00184941,0.00586831,0.007697228,0.008881926,0.015157031,0.016991847,0.011064872,0.007851063,0.008078266,0.006355872,0.013367099,0.007425774,-0.006458094,0.010832133,0.01490143,0.013658991,0.011034005,0.009250136,-0.009977288
LA,22,-0.100290665,-0.002037077,0.042819897,0.025862985,0.015907821,0.030429885,0.052302099,0.032814012,0.016618886,0.005448802,-0.008432351,0.008210409,0.005084166,0.009516174,-0.005530688,-0.005817535,0.01163405,0.024739831,0.062025117,0.032731806,-0.007785513,-0.011063117
ME,23,-0.100290665,-0.002037077,0.022628683,0.0074606,0.017725027,0.013970373,0.001768648,0.002503921,0.005899423,-0.002909197,-0.008298844,0.0109011,0.019801425,0.019641466,0.028177978,0.054854634,0.067046881,0.023900051,0.011749614,-0.008009983,0.014316488,0.027485183
MD,24,-0.100290665,-0.002037077,0.016497424,0.03513085,0.071473532,0.03656049,0.022482218,0.026411006,0.02255882,0.010849099,0.007460598,0.010442718,0.013770051,0.017543383,0.022451698,0.026810636,0.018087891,0.011286108,0.011209739,-0.008340336,-0.007480815,-0.010104327
MA,25,-0.100290665,0.032446035,0.082480811,0.131943241,0.101335436,0.038288593,0.009955612,0.015797061,0.005924867,0.017726357,0.014518507,0.040929624,0.049761789,0.052741903,0.059275751,0.05292181,0.032437478,0.013866663,0.014912514,0.010804169,0.008976796,0.010918804
MI,26,-0.100290665,-0.002037077,0.04613878,0.036313794,0.018693632,0.015542914,0.009010041,0.013006984,0.015384377,0.015509442,0.021004407,0.00890485,0.005618445,0.008968895,0.040055246,0.08179303,0.043549476,0.015052901,-0.010395032,-0.007387466,-0.007888794,0.016152289
MN,27,-0.100290665,-0.002037077,0.004553846,0.003943168,0.035837448,0.021805368,0.014850506,0.021615429,0.024077036,0.023495173,0.03659255,0.011657048,-0.006751409,0.009053132,0.018995124,0.0327693,0.02922557,0.012561981,-0.010669749,-0.008242876,0.008243758,0.016571769
MS,28,-0.100290665,-0.002037077,0.00714889,0.004686485,0.011440572,0.01948991,0.026760127,0.022017044,0.013090991,0.00647589,-0.008869232,-0.009020083,-0.007038095,0.005394485,-0.003675363,-0.005741665,-0.00705138,0.011723546,0.016630085,0.014576878,-0.007123414,-0.011582373
MO,29,-0.100290665,-0.002037077,0.006585446,0.00263727,0.004561222,0.00860224,0.013854326,0.021338471,0.027209396,0.014731277,0.007942265,-0.008641804,-0.007035191,-0.0047535,0.01754901,-0.004922464,0.010005971,0.030584423,0.038016475,0.008807609,-0.007358469,-0.009764969
MT,30,-0.100290665,-0.002037077,0.012098281,-0.001792206,-0.002060105,0.003876209,0.015139428,0.022163998,0.04088419,0.0778378,0.045300614,0.017309284,0.008208307,0.017720678,0.016366141,0.014615925,0.022546922,0.034519027,0.015018333,0.011392281,0.032399842,0.055058407
NE,31,-0.100290665,0.51682779,0.00225117,0.008622656,0.032733191,0.019070492,0.010639822,0.015354196,0.022381689,0.022605257,0.017723809,0.007698016,-0.007162508,0.006178644,0.007979105,0.009690532,0.011273807,-0.009059624,-0.010547718,-0.007324159,-0.00773404,-0.00988145
NV,32,-0.100290665,-0.002037077,0.018403556,0.011080706,0.013952517,0.040387684,0.05780089,0.049712679,0.022724115,0.01758596,0.013775385,0.019575523,0.013881796,0.01216238,0.009489437,0.010634525,0.016366495,0.054705762,0.044778622,0.010703895,0.008020202,0.010628737
NH,33,-0.100290665,-0.002037077,0.018247948,0.013593979,0.025443056,0.011640724,-0.001307628,-0.001625589,0.004619152,0.005227806,0.007839594,0.017097077,0.019495334,0.028298225,0.031353021,0.038113227,0.029920741,0.01549867,-0.010282967,-0.008386459,0.008794217,0.017671187
NJ,34,-0.100290665,-0.002037077,0.128520329,0.139516503,0.065893982,0.021105854,0.004574555,0.006732753,0.010283962,0.010285761,0.009275516,0.012297333,0.033711332,0.044917358,0.066312033,0.043154479,0.0163119,0.015335664,0.013409946,0.008712071,-0.007632566,-0.009927139
NM,35,-0.100290665,-0.002037077,0.011119874,0.016758629,0.034083046,0.041235625,0.038630858,0.024746584,0.021363362,0.045632438,0.060698222,0.040944988,0.028518826,0.028210382,0.015707852,0.01451558,0.027672576,0.037032837,0.01972869,0.02347392,0.010474955,0.02341349
NY,36,-0.100290665,-0.002037077,0.271654848,0.170498096,0.058610265,0.021225404,0.007063319,0.007921392,0.010655995,0.008600189,0.007641941,0.022152636,0.043037033,0.065952308,0.076554662,0.053841373,0.030858979,0.016192004,0.015903024,0.010890379,0.008687338,0.011068106
NC,37,-0.100290665,-0.002037077,0.004315156,0.002076293,0.011223754,0.028399002,0.020830749,0.01933981,0.018600576,0.01026869,-0.008609315,0.008098104,0.00914167,0.017010035,0.011068922,0.010689021,0.013889364,0.014881466,0.014210583,0.011099941,0.008894039,-0.009826659
ND,38,-0.100290665,-0.002037077,0.008177049,0.008226352,0.018575847,0.013337395,0.018683975,0.044707957,0.08590731,0.096167865,0.063012613,0.010046552,-0.008090173,0.005040759,0.012391463,0.016126174,0.019493954,0.016001117,-0.010618628,0.00887336,0.017737602,0.035821773
OH,39,-0.100290665,-0.002037077,0.006912786,0.00639745,0.010477909,0.010627831,0.012450052,0.011356546,0.011336048,0.008904732,0.00934589,0.010984939,0.00654305,0.011188763,0.009606703,0.010430796,0.012877749,0.012280445,-0.010567883,-0.007854895,0.008930781,0.010596245
OK,40,-0.100290665,-0.002037077,0.003217209,-0.001824567,0.002616082,0.009813383,0.016200722,0.018165122,0.024072293,0.011835676,0.007769527,0.007677527,0.006944761,0.012259968,-0.005050997,-0.004802842,-0.006371672,0.013158896,0.016792754,0.010010809,0.00827468,-0.009465219
OR,41,-0.100290665,0.043742718,0.009200148,0.001843741,0.004201776,0.014039488,0.013706745,0.014093901,0.012737846,0.007707665,0.007882009,0.007885771,-0.006212745,0.009872896,0.008983886,0.017562988,0.037992458,0.03852113,0.017425321,0.026868887,0.013507307,0.011160735
PA,42,-0.100290665,-0.002037077,0.024433999,0.036911979,0.029061645,0.016420986,0.011663887,0.011493787,0.014104797,0.010839428,0.010778597,0.024527214,0.016015021,0.024412545,0.032015259,0.041774014,0.034263951,0.015781135,-0.01062054,-0.008432033,0.00879965,0.014798361
RI,44,-0.100290665,-0.002037077,0.037796487,0.113692999,0.102254598,0.037248478,0.01454102,0.025611426,0.025708758,0.036984512,0.044968951,0.060180518,0.051082136,0.064321747,0.075543841,0.064748442,0.050043663,0.026981602,0.015051805,0.014336992,0.014074305,0.011041418
SC,45,-0.100290665,-0.002037077,0.007075997,0.002773595,0.006119188,0.036003847,0.040015389,0.026149919,0.025098355,0.008767441,-0.008714138,0.007980718,0.013510637,0.02687262,0.012911235,0.009899657,0.012650747,0.010244932,0.01469937,0.019850549,0.012967608,-0.009741304
SD,46,-0.100290665,-0.002037077,0.003883847,0.013995756,0.019472635,0.013877608,0.005099395,0.018979208,0.042243458,0.058273102,0.031059607,0.007121529,-0.007830835,0.006298155,0.011990792,0.011040333,0.008836456,-0.007969368,-0.00815298,-0.007089228,-0.007857621,0.010210697
TN,47,-0.100290665,-0.002037077,0.008466042,0.00324352,0.00837045,0.017522484,0.026958061,0.025323532,0.020592786,0.012480923,0.008101073,0.008845813,0.005013859,0.009942155,0.008024425,0.007874694,0.008992632,0.012365071,0.013016144,0.012037588,0.009184217,-0.009429724
TX,48,-0.100290665,0.041349717,0.003464157,0.002491201,0.007343598,0.028460924,0.04169482,0.032555721,0.02190221,0.009347545,-0.008355241,0.008029063,0.008208393,0.017881188,0.009556861,0.007146676,0.010211898,0.017760495,0.018311657,0.011125413,0.008396648,-0.009421953
UT,49,-0.100290665,0.063604117,0.017545209,0.00939161,0.018933787,0.059886809,0.040469103,0.03075517,0.056226554,0.053455463,0.039729038,0.028930081,0.028051496,0.027448244,0.016864586,0.013891502,0.0234583,0.069290999,0.047797204,0.015216431,0.015919456,0.026730563
VT,50,-0.100290665,-0.002037077,0.04843737,0.015622869,0.003307771,0.007885581,-0.000962486,-0.002016391,-0.001921189,-0.003024901,-0.008411564,-0.008500974,0.00807987,0.026411046,0.050030842,0.046141936,0.029576305,0.012265998,0.011619746,0.010738195,0.012905913,0.032327839
VA,51,-0.100290665,-0.002037077,0.004994092,0.008723183,0.027658273,0.019898251,0.012672343,0.017809607,0.016409444,0.006657731,-0.008728604,-0.008395229,0.009864841,0.01826578,0.012493089,0.01144458,0.010975969,0.010948441,0.011041284,-0.00840233,-0.007980893,-0.009793682
WA,53,0.27536023,0.252151489,0.05737051,0.014006396,0.016670134,0.029112512,0.027361858,0.025902877,0.019221976,0.011485627,0.009387098,0.010581877,0.009273579,0.015633787,0.016505831,0.027082066,0.054669493,0.065722834,0.027061207,0.031812278,0.020778009,0.019684491
WV,54,-0.100290665,-0.002037077,0.003237356,-0.001841277,0.003183029,0.003266012,0.008158363,0.009493055,0.016148522,0.009383015,0.007535596,0.011394146,0.012373052,0.012640705,0.013008711,0.014663115,0.024655936,0.020148558,0.011180081,0.010377913,0.025073988,0.017941187
WI,55,-0.100290665,0.02582866,0.011682826,0.005736589,0.019514708,0.023048767,0.020189231,0.023201284,0.05748315,0.059830879,0.035455553,0.011035838,0.005549618,0.009455494,0.009554933,0.011892595,0.014612195,0.010867464,0.011410146,0.008806507,0.008728581,0.012326211
WY,56,-0.100290665,-0.002037077,0.01424561,0.005080309,0.006287848,0.011599147,0.010209966,0.011846089,0.026085937,0.050192485,0.062961705,0.020438479,0.011275459,0.013448315,0.01364878,0.012624053,0.029766485,0.076808274,0.032680544,0.031765681,0.043613239,0.051423106
