STATENM,state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AL,1,-0.01410222,0.021649545,0.024191713,0.028722522,0.033773189,0.030688724,0.028634304,0.028648551,0.028366779,0.030329305,0.032397247,0.031954469,0.031745051,0.034278368,0.032948856,0.033447046,0.029959194,0.027475343,0.027273148,0.027535458,0.027361085,0.028567353
AK,2,-0.013425206,-0.018482794,-0.01682031,-0.016192864,-0.014982079,-0.013480211,-0.012905996,-0.013806983,-0.014370513,-0.015068573,-0.01557127,-0.01551945,-0.015566417,-0.015778281,-0.016732784,-0.016811313,-0.016464251,-0.01555815,-0.015271809,-0.015892664,-0.017021611,-0.017775354
AZ,4,-0.010937137,-0.014945069,-0.012995493,-0.01275827,-0.011666684,-0.010525376,-0.010536689,-0.010482754,-0.009989371,-0.009018717,-0.008023304,-0.008068534,-0.008328833,-0.007235532,-0.008224644,-0.00853031,-0.009329457,-0.010277765,-0.01014917,-0.009108703,-0.008975389,-0.008786531
AR,5,-0.012741607,0.019061863,0.020462481,0.026821677,0.026532577,0.022645503,0.020939045,0.021967246,0.023828897,0.024724586,0.024377826,0.02391258,0.024610438,0.020022888,0.026696493,0.026525245,0.023894912,0.021539802,0.02055846,0.023207146,0.023854771,0.024411602
CA,6,-0.011523385,-0.01551471,-0.014224494,-0.014769756,-0.013895394,-0.012141362,-0.011471948,-0.011891,-0.012136575,-0.012043997,-0.011429451,-0.012002224,-0.012648521,-0.012087664,-0.013243877,-0.013039056,-0.012659411,-0.012509842,-0.012350644,-0.012321486,-0.012449441,-0.012510163
CO,8,-0.010483708,0.013372895,0.011598278,-0.010555221,0.008663655,0.006476537,0.007169949,0.006097372,0.004087755,0.003714306,0.003553231,0.002566078,0.002093747,0.001993529,0.002856343,-0.002505043,0.001731819,0.00149759,0.002137432,0.00115683,0.000650708,-0.001381134
CT,9,-0.011661466,-0.015903453,-0.014523829,-0.015033881,-0.013782876,-0.011798494,-0.010837345,-0.010902646,-0.010700729,-0.010967577,-0.011123261,-0.011400484,-0.011746254,-0.01217296,-0.01253572,-0.012477861,-0.01181921,-0.012264117,-0.012779282,-0.013331979,-0.012351336,-0.012405035
DE,10,-0.011573055,-0.015369608,-0.01395037,-0.013908762,-0.012968014,-0.009740498,-0.008682129,-0.009083223,-0.009609009,-0.01000641,-0.009585946,-0.009957376,-0.010465732,-0.010729718,-0.010647966,-0.010431543,-0.009806616,-0.008963431,-0.007630988,-0.009063222,-0.009607277,-0.009941842
,11,-0.010258225,-0.013379149,-0.012642511,-0.015560421,-0.014895451,-0.013392191,-0.012176589,-0.012857164,-0.012752515,-0.012952136,-0.01290186,-0.013367711,-0.012086443,-0.014328231,-0.014829272,-0.014904696,-0.015549956,-0.014288295,-0.013150989,-0.013751193,-0.014226888,-0.01415571
FL,12,-0.010482881,0.013962594,0.01209612,-0.010643579,0.008403598,0.006579868,0.005530827,0.005702642,0.004971514,0.003602776,0.003466339,0.00513374,0.003745484,0.004089869,0.00303278,0.003840058,0.002656569,0.0028737,0.002238855,-0.002547043,-0.003300677,-0.002031489
GA,13,-0.014167483,0.020934209,0.022393859,0.024651043,0.027558773,0.024708157,0.023803285,0.023973768,0.023659408,0.025832562,0.028549935,0.028466403,0.025889998,0.027881688,0.026108374,0.02445505,0.024058378,0.02103626,0.021719063,0.021548843,0.020413182,0.021981948
HI,15,-0.010052516,-0.013923795,-0.01175103,-0.013421567,-0.012519946,-0.010821245,-0.009786647,-0.011047021,-0.012077696,-0.010811429,-0.008792747,-0.007360422,-0.008490614,-0.007992754,-0.007851411,-0.007330371,-0.007301301,-0.004363702,-0.003553983,-0.005902046,-0.009162517,-0.008895864
ID,16,-0.011068372,-0.015222076,-0.012924549,-0.011517673,-0.009897405,-0.008074799,-0.007088141,-0.007366682,-0.006894504,-0.006976346,-0.007234871,-0.006478706,-0.006067919,-0.005672135,-0.006792431,-0.006477023,-0.00603419,-0.005187549,-0.00495564,-0.005664027,-0.005554823,-0.005903944
IL,17,-0.009535699,-0.012655992,-0.010647493,-0.010792782,-0.009865588,0.007249759,0.0054213,0.004914513,0.004776081,0.004429096,0.004390287,0.00383614,-0.004216971,-0.003515671,-0.003740618,-0.002898845,-0.002187594,-0.002542875,-0.002978863,-0.002105376,-0.001784976,-0.002229392
IN,18,-0.01096197,0.014903244,0.013704667,0.01449902,0.01460316,0.013272013,0.01271082,0.013720416,0.0138667,0.012271106,0.011130055,0.010737614,0.010558649,0.010653419,0.00972014,0.00987932,0.009813299,0.007986909,0.008001428,0.010404089,0.010074885,0.008798353
IA,19,-0.010814918,0.015415941,0.014917445,0.016667549,0.015340119,0.014721869,0.013689699,0.014260839,0.014980493,0.01439139,0.012138752,0.012167423,0.013222282,0.013989734,0.011941224,0.013038571,0.012731267,0.011607061,0.009832126,0.011393495,0.012936355,0.011983428
KS,20,-0.010750158,0.015266692,0.014268158,0.015154714,0.014699385,0.013988221,0.011343753,0.012018549,0.012311588,0.012232981,0.010944983,0.010148099,0.010364291,0.010961002,0.010350988,0.010605537,0.009857235,0.008850442,0.00754629,0.009593331,0.010063123,0.010160392
KY,21,-0.012688416,0.018408912,0.019257537,0.022388943,0.021106277,0.01946127,0.018711634,0.01938456,0.019937006,0.019946862,0.018154907,0.016439116,0.018063535,0.016732699,0.021496675,0.019754024,0.019201045,0.016641487,0.017515538,0.020102435,0.01990931,0.019518978
LA,22,-0.0112134,0.01619513,0.015619363,0.01711028,0.017535014,0.015005779,0.011940484,0.011386304,0.012848004,0.013450096,0.015297787,0.015128571,0.014491919,0.01266134,0.015058864,0.012968583,0.012075363,0.010508562,0.009914457,0.008786696,0.008854571,0.011751619
ME,23,-0.013047809,-0.017730853,-0.01609732,-0.016111177,-0.014833477,-0.012863846,-0.011339836,-0.011324014,-0.011876949,-0.012542159,-0.013521836,-0.013557983,-0.013857258,-0.01359518,-0.014276278,-0.014407706,-0.013534668,-0.012266909,-0.011273952,-0.011841216,-0.012602405,-0.013150442
MD,24,-0.010798788,-0.014467661,-0.012946282,-0.01327716,-0.012209342,-0.010048541,-0.008867896,-0.009138131,-0.009503596,-0.009460051,-0.009102432,-0.009439742,-0.010098447,-0.010864128,-0.010961884,-0.010647764,-0.010190701,-0.009945314,-0.009858937,-0.010630749,-0.009959748,-0.010175819
MA,25,-0.011787089,-0.016171605,-0.014925419,-0.01584237,-0.014706869,-0.012825959,-0.011589777,-0.011723417,-0.01184569,-0.012378603,-0.012498274,-0.013035157,-0.013476541,-0.013739333,-0.014475521,-0.014326226,-0.013524001,-0.01358405,-0.013906828,-0.01423334,-0.013152416,-0.013377222
MI,26,-0.010059446,-0.01375955,-0.012440994,-0.013385807,-0.011295917,-0.008015606,0.006403341,0.006231458,0.005756804,-0.005630068,-0.006732838,-0.007092667,-0.006739399,-0.005386308,-0.006348278,-0.007074795,-0.005299377,-0.005081969,-0.004934033,-0.004907503,-0.004484388,-0.004998894
MN,27,-0.009480777,-0.012760401,-0.011131853,-0.010795935,-0.009780666,0.00704781,0.005453755,0.005137017,0.004691276,0.004860946,-0.005524955,-0.006095063,-0.004557336,-0.003733055,-0.004871027,-0.004300733,-0.0027745,-0.002390226,-0.002934771,-0.003714432,-0.002869944,-0.00347017
MS,28,-0.014735635,0.023426256,0.024572235,0.030354097,0.034204094,0.031792295,0.02934344,0.032458643,0.034212366,0.035446685,0.036563423,0.035090529,0.037414056,0.035298664,0.039319342,0.039006424,0.033687859,0.03058358,0.03023751,0.032751547,0.03506343,0.035265551
MO,29,-0.011401609,0.016574302,0.017012436,0.01856404,0.020310863,0.019425545,0.017990445,0.017456433,0.017520028,0.017616368,0.017136959,0.017626501,0.01595759,0.014741729,0.017633058,0.016959322,0.01643057,0.016182327,0.01529272,0.015133238,0.015658851,0.015779697
MT,30,-0.011486159,-0.015881373,-0.013861342,-0.01285,-0.011094122,-0.008890907,-0.007430668,-0.007684197,-0.007711483,-0.009062313,-0.009438299,-0.008534298,-0.008018125,-0.007993233,-0.008645639,-0.008989749,-0.008570892,-0.006078067,-0.005541918,-0.006954239,-0.007503591,-0.008577115
NE,31,-0.011184371,0.016257542,0.016077391,0.019137241,0.01701098,0.016176015,0.016273797,0.016417134,0.016272428,0.015293569,0.014163028,0.014556753,0.014516419,0.015247741,0.013506854,0.01330931,0.013259243,0.013389592,0.011822342,0.012293805,0.011913161,0.011152221
NV,32,-0.009991897,-0.013224746,-0.011589233,-0.012953047,-0.011873943,-0.008357819,-0.006940417,-0.007251826,-0.00666975,-0.005598739,-0.005085164,-0.005633435,-0.005777432,-0.004576365,-0.004508084,-0.003638715,-0.003271317,-0.002031776,-0.001534201,-0.003162322,-0.003531336,-0.003164433
NH,33,-0.011196991,-0.014759152,-0.013827331,-0.014141919,-0.012627925,-0.01037937,-0.008886936,-0.008401684,-0.008541917,-0.009019277,-0.009319112,-0.009364678,-0.009644803,-0.009346,-0.010510065,-0.010581715,-0.009547235,-0.009298905,-0.009206531,-0.009312674,-0.009380997,-0.009431467
NJ,34,-0.010089138,-0.013521858,-0.012510262,-0.013910009,-0.012394947,-0.009884886,-0.007836069,-0.007851582,-0.007863648,-0.007781638,-0.007545895,-0.00785087,-0.00827562,-0.009102722,-0.008860875,-0.008485953,-0.007384248,-0.006818492,-0.007167061,-0.008147981,-0.007571114,-0.007323993
NM,35,-0.01219514,-0.016632815,-0.014715032,-0.01451865,-0.013797238,-0.01198148,-0.011514824,-0.012047843,-0.012290494,-0.012538108,-0.013395782,-0.012980466,-0.013274607,-0.013229268,-0.012778634,-0.013250672,-0.012917765,-0.01240358,-0.011798657,-0.012043206,-0.011921052,-0.011796253
NY,36,-0.011317282,-0.015435292,-0.013928528,-0.01505303,-0.013832125,-0.011895705,-0.010626921,-0.010646648,-0.010490431,-0.010698537,-0.010479746,-0.01123001,-0.011641737,-0.012169772,-0.012591819,-0.012693896,-0.012058846,-0.011649348,-0.012163182,-0.012751945,-0.011852804,-0.011765993
NC,37,-0.011236009,0.015334551,0.015186208,0.016686639,0.01493064,0.012538052,0.010838997,0.010363055,0.009617526,0.010491334,0.011531581,0.011146013,0.008858604,0.009782135,0.00860557,0.008739645,0.008103752,0.007024094,0.006824348,0.007026633,0.006560433,0.007200774
