STATENM,state,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
MD,24,4.230346534,3.85734342,2.86482963,1.5357837,1.975407551,2.482013613,2.732967656,2.794235347,2.569014806,2.667141858,2.340237346,2.384559799,2.21886135,1.966207284,2.56490734,2.632600438,2.871115172,2.796501768,2.885856572,2.833614606,2.936185496,3.022975157
MA,25,3.48077717,3.023325781,2.160971218,1.039523765,1.346756849,1.695209481,1.987707973,2.118058209,2.03072296,2.024272025,1.742872855,1.756096765,1.667642068,1.543813557,1.91509397,1.970425936,2.251417915,2.159526829,2.170464697,2.188290718,2.376522976,2.445735695
MI,26,4.786906107,4.201491689,3.043370854,1.514880317,2.203719339,3.052999356,3.402681067,3.549451641,3.424908205,3.505936103,2.75530281,2.793222934,2.764773585,2.767244449,3.414568424,3.27350885,3.776997067,3.644627055,3.752878602,3.854792152,3.892586154,3.953285463
MN,27,5.297069012,4.684694508,3.503802846,2.010456677,2.580601279,3.323393035,3.659453503,3.832457893,3.667150581,3.673727167,2.966325706,2.966544183,3.118241924,3.00806262,3.685776112,3.76958349,4.243013945,4.112478793,4.103803871,4.067053574,4.173773656,4.227269449
MS,28,9.281118355,9.029113323,6.925904329,4.514785023,6.360018889,7.191257812,7.3151171,8.125043397,8.081267405,8.607021875,7.563213188,7.833257269,7.999812592,7.256931238,10.09437957,10.09928252,9.847898365,9.008638304,9.209495056,9.887058925,10.18448617,10.64694386
MO,29,6.732281696,6.315714516,5.153076104,3.142879971,4.502484253,5.405612213,5.651129764,5.871551518,5.713429205,6.009643751,5.151846982,5.557591357,5.269748363,4.816897795,6.737833144,6.682545272,7.023503515,6.746081149,6.801488341,6.969703561,6.998051872,7.31646132
MT,30,3.709702316,3.165978917,2.54030393,1.617870823,2.254043904,2.80765739,3.124097589,3.172655905,2.979191673,2.754503381,2.281288608,2.542360239,2.557211564,2.3866277,2.991981136,2.930287245,3.17156112,3.47121399,3.646059466,3.4901622,3.365740711,3.310678462
NE,31,6.568785251,6.191994331,4.93590572,3.208972972,4.06569114,4.939829228,5.400913111,5.716443223,5.537679505,5.673836883,4.785751815,5.160589238,5.087907318,4.87652254,6.105181693,6.122162399,6.508305325,6.310041227,6.246024365,6.503000694,6.388112938,6.532426485
NV,32,5.676695582,5.014817133,3.343289703,1.598082567,2.059339589,2.957168608,3.257143212,3.284936011,3.216948633,3.512775077,3.043067191,3.046670463,2.920712726,2.885277474,3.752346126,3.887773762,4.151401462,4.174697499,4.349287296,4.165209436,4.058623587,4.282025161
NH,33,3.929110904,3.715262301,2.552393918,1.369126274,1.870497521,2.388705056,2.727775155,2.986078205,2.78930596,2.763952352,2.302210756,2.397649082,2.292714863,2.188691149,2.648294816,2.644468354,2.990520942,2.909441364,3.000922947,3.069228376,3.037480741,3.156974987
NJ,34,4.764622757,4.316695396,3.018922763,1.413883072,1.928911323,2.528131284,3.013936144,3.129157181,2.944421484,3.035396405,2.6130478,2.661344364,2.515377144,2.224309253,2.952338514,3.020645614,3.391376244,3.342212457,3.360211817,3.277206953,3.353943221,3.535933367
NM,35,3.169387923,2.796124898,2.236140869,1.296320738,1.576472035,1.935271913,2.008310707,2.032903848,1.928202708,1.989044869,1.58448649,1.765678893,1.700655504,1.618845484,2.229213619,2.164288505,2.364267711,2.366400816,2.543359766,2.580838895,2.592551271,2.730983768
NY,36,3.83790695,3.384754677,2.516415715,1.192837472,1.567677725,1.959614364,2.252024536,2.400202133,2.342517594,2.394733641,2.098315872,2.072000731,1.967312648,1.774563764,2.263761963,2.264563596,2.524044339,2.498462825,2.478931183,2.453888073,2.604518147,2.736439984
NC,37,6.607620654,5.832329339,4.729343561,2.926828511,3.791169893,4.420019653,4.611101232,4.815444518,4.603008936,4.981403331,4.462476451,4.720516983,4.375838744,4.233635445,5.356107257,5.422638035,5.673248011,5.319403692,5.448452729,5.639750895,5.51929836,5.864967277
ND,38,4.626184979,4.192713009,3.221652953,1.915346612,2.72868214,3.352145343,3.545122297,3.749456755,3.64463243,3.579413021,2.950512799,3.26606116,3.429596411,3.25434563,3.900441521,3.836667281,4.102369108,3.924028072,3.929244266,4.085571972,4.098552349,4.193152047
OH,39,6.254708007,5.545436384,4.241433217,2.520941671,3.520176612,4.322226894,4.433346443,4.834859303,4.728426916,4.873168864,4.08166709,4.294061249,4.173969747,3.865071691,4.997945133,5.012298412,5.361137145,4.870197226,4.986306762,5.348994635,5.255577144,5.474121365
OK,40,7.65856064,6.975235274,5.779958616,3.694345057,5.348443007,6.049230264,6.041458678,6.620319168,6.386883937,6.61075723,5.774856605,6.012126006,6.031579214,5.171030674,7.500495254,7.419764654,7.529414691,7.033599671,7.074583317,7.680570129,7.599777732,7.95849711
OR,41,4.271032914,3.686931791,2.870813133,1.749489274,2.107982611,2.561094205,2.817939473,2.856306968,2.597872407,2.754264699,2.334707688,2.445998321,2.309349012,2.1679587,2.761163426,2.860283621,2.992723577,2.976609021,3.103584174,3.008265458,3.07054686,3.155389346
PA,42,4.329861239,3.934648877,2.818144973,1.491706728,1.97431194,2.491245422,2.773838805,3.018108535,2.906523722,3.020808004,2.583535616,2.518787313,2.537924068,2.347851729,3.006644787,3.062421665,3.26456644,3.085637116,3.113990147,3.293370217,3.339229433,3.488107723
RI,44,3.462693627,3.133425092,2.219074376,1.153925033,1.573567932,2.052118718,2.423614048,2.424127705,2.300914272,2.25770084,1.899017619,1.845810098,1.896297978,1.726242403,2.157363604,2.186204091,2.507326002,2.49226345,2.44711458,2.483109377,2.634230578,2.698302471
SC,45,6.042819334,5.521127665,4.590647638,2.916723521,4.181324022,4.87830948,4.889342167,4.942117922,4.775366804,5.133236043,4.520059064,4.76053384,4.536464266,4.494433542,5.823434853,5.871000414,6.060030778,5.97555998,6.093841557,6.096034718,5.765103372,6.133996481
SD,46,5.943782884,5.427379824,4.325151056,2.737169762,3.819107104,4.971447009,5.695288324,6.147696401,5.503030227,5.316189551,4.354554218,4.754100338,4.937592685,4.647729976,5.698849481,5.617468676,6.169199918,6.460324795,6.62780047,6.900681389,6.359586956,6.40762445
TN,47,7.595456199,6.966635757,5.650821118,3.553026688,5.156109905,5.848376772,5.998035091,6.322176634,6.187615093,6.538254443,5.818006649,6.034534301,5.824993604,5.338123004,7.311561161,7.484345637,7.600455884,7.055282587,7.403013344,7.585892153,7.377790869,7.712182695
TX,48,6.914239921,6.187145775,4.700826126,2.771646571,3.953225256,4.454010913,4.398368618,4.787631001,4.755349955,5.135685661,4.525956669,4.837482437,4.62503643,4.002983881,5.618290862,5.506242192,5.770174606,5.354336378,5.432336507,5.763317324,5.722089575,6.100536025
UT,49,3.679980393,3.331819123,2.687336052,1.646285292,2.155315321,2.472218504,2.642822087,2.74375446,2.685379363,2.73763854,2.310929115,2.580819471,2.502657484,2.399216402,3.010478852,2.833656884,3.021096785,2.959471414,3.040138725,3.032902763,3.055826078,3.049920012
VT,50,2.962953219,2.926307498,1.783515442,0.87255734,1.145783969,1.447168271,1.66791049,1.816404025,1.796442431,1.832500999,1.43382097,1.645664453,1.658763097,1.679555689,1.839930248,1.688130367,1.890345185,1.871965374,1.967156335,2.01933594,2.163096959,2.21904493
VA,51,6.205734246,5.568708011,4.26582437,2.534525502,3.160715194,3.771181353,4.095123335,4.303010292,4.111558346,4.369311418,3.858095331,3.998522798,3.710794857,3.462332911,4.520206068,4.580209586,4.851935316,4.618676448,4.797113181,4.982706721,4.90630812,5.230680806
WA,53,3.413243091,2.999003069,2.21142878,1.300270146,1.590397852,1.919866377,2.125327999,2.140849708,1.978516463,2.069669097,1.795831529,1.881733443,1.783995996,1.664275375,2.160348481,2.170841732,2.348552279,2.340321815,2.405769618,2.376247723,2.453686123,2.503261147
WV,54,5.189702749,4.791511816,3.673774518,2.246935349,3.166088727,3.755194317,3.813997413,4.127048214,4.063126861,4.282049343,3.608455239,3.699519887,3.62216836,3.470190561,4.835949612,4.732685749,4.885614922,4.492182541,4.675970858,5.117122659,5.055914235,5.397325843
WI,55,4.949146144,4.435176433,3.311218647,1.931491062,2.644007232,3.477524215,3.802377819,3.864971784,3.704955291,3.601375017,3.006812849,3.341810548,3.281809742,3.123782051,3.790458205,3.886723285,4.318281126,4.273647421,4.368505252,4.345756949,4.388412824,4.437965386
WY,56,3.361414873,3.028131912,2.483296355,1.633842096,2.184054347,2.890039634,3.27546503,3.270313294,3.012659532,2.852890467,2.196930252,2.455274347,2.460415779,2.309123037,2.719627083,2.739406314,3.178772101,3.566833468,3.755848937,3.484474386,3.297785784,3.211889176
